,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,29013,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
2,Nonstop,Drake,28897,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
3,Survival,Drake,28583,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
4,SAD!,XXXTENTACION,26408,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
5,"Amor de Verdade","MC Kekel",25241,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
6,"Don’t Matter To Me",Drake,24702,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
7,Emotionless,Drake,23846,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
8,"8 Out Of 10",Drake,23613,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
9,Elevate,Drake,23526,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
10,"I'm Upset",Drake,22337,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
11,"One Kiss (with Dua Lipa)","Calvin Harris",20998,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
12,"Lucid Dreams","Juice WRLD",20837,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
13,"Talk Up",Drake,20643,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
14,"Better Now","Post Malone",20593,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,X,"Nicky Jam",19522,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
16,"Girls Like You (feat. Cardi B)","Maroon 5",18859,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,"Nice For What",Drake,18783,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
18,changes,XXXTENTACION,17783,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
19,"Jocelyn Flores",XXXTENTACION,17353,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
20,"Faz Gostoso",Blaya,17227,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
21,"Mob Ties",Drake,17090,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
22,"I Like It","Cardi B",16388,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
23,"Solo (feat. Demi Lovato)","Clean Bandit",16384,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
24,Moonlight,XXXTENTACION,16378,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
25,"In My Feelings",Drake,16027,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
26,"Can’t Take A Joke",Drake,15722,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
27,"Mafiosa (feat. Caroliina)",Lartiste,15333,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
