,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,36995,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"All The Stars (with SZA)","Kendrick Lamar",22338,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",19032,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,rockstar,"Post Malone",17292,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
5,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",16042,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
6,"Échame La Culpa","Luis Fonsi",15965,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
7,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,15886,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
8,IDGAF,"Dua Lipa",15822,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
9,FRIENDS,Marshmello,14416,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,Downtown,Anitta,14410,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
11,"Pray For Me (with Kendrick Lamar)","The Weeknd",14014,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
12,"Water - Single Version","Richie Campbell",13541,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
13,Mine,Bazzi,13346,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
14,"Já Se Passou Tudo",Piruka,13327,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
15,"Look Alive (feat. Drake)","BlocBoy JB",13229,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
16,Havana,"Camila Cabello",12902,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
17,"River (feat. Ed Sheeran)",Eminem,12868,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
18,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",12459,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
19,"Love Lies (with Normani)",Khalid,12421,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
20,"Salto Alto",Piruka,11804,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
21,"Ta Tum Tum","MC Kevinho",11685,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
22,Silence,Marshmello,11614,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
23,"I Fall Apart","Post Malone",11185,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
24,"New Rules","Dua Lipa",11161,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
25,"Never Be the Same","Camila Cabello",10699,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
26,"Sick Boy","The Chainsmokers",10624,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
27,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,10613,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
28,"The Middle",Zedd,10479,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
29,"Him & I (with Halsey)",G-Eazy,9827,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
30,Wolves,"Selena Gomez",9788,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
31,"Capital Letters","Hailee Steinfeld",9749,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
32,"A Vida Toda","Carolina Deslandes",9741,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
33,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",9704,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
34,"Me Rehúso","Danny Ocean",9637,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
35,"Só Vim Dizer Yau",Piruka,9190,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
36,"XO TOUR Llif3","Lil Uzi Vert",9132,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
37,"Say Something","Justin Timberlake",9021,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
38,"Shape of You","Ed Sheeran",9013,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
39,"I Miss You (feat. Julia Michaels)","Clean Bandit",8785,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
40,"Feel It Still","Portugal. The Man",8748,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
41,Naked,"James Arthur",8622,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
42,Perfect,"Ed Sheeran",8539,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
43,"O Clima",Lhast,8454,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
44,Unforgettable,"French Montana",8434,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
45,"Chaminé (Zara G)","Wet Bed Gang",8223,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
46,"Não Faz Isso",Piruka,8144,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
47,Heaven,"Julia Michaels",8032,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
48,"Dusk Till Dawn - Radio Edit",ZAYN,7961,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
49,Slowly,"Richie Campbell",7893,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
50,"Let You Down",NF,7861,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
51,Thunder,"Imagine Dragons",7624,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
52,"Até Ao Fim",Agir,7531,https://open.spotify.com/track/5PvAlFxlJrW8vjkdfvE6no
53,Corazón,Maluma,7420,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
54,"Too Good At Goodbyes","Sam Smith",6929,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
55,"Stir Fry",Migos,6842,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
56,Everyday,Logic,6818,https://open.spotify.com/track/6zOhgKfbMiQWToE6K13s2s
57,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",6814,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
58,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",6747,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
59,Machika,"J Balvin",6689,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
60,SAD!,XXXTENTACION,6540,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
61,Dura,"Daddy Yankee",6459,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
62,"Que Tiro Foi Esse","Jojo Maronttinni",6426,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P
63,"Avião De Papel","Carolina Deslandes",6292,https://open.spotify.com/track/4RPbbUpLuQsbVVqt5O6y0g
64,X,"Nicky Jam",6249,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
65,"Top Off","DJ Khaled",6195,https://open.spotify.com/track/1W6wxOOYyJyyok8fqYSZ3m
66,"Trevo (Tu)",ANAVITÓRIA,6163,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
67,"Voar (Gson)","Wet Bed Gang",6138,https://open.spotify.com/track/4VSQjXeWif1YluDDhY0eOY
68,Betrayed,"Lil Xan",6094,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
69,Aleluia,"Wet Bed Gang",5982,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
70,goosebumps,"Travis Scott",5929,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
71,HUMBLE.,"Kendrick Lamar",5796,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
72,Rabiola,"MC Kevinho",5727,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
73,"A Nossa Vez",Calema,5613,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
74,Congratulations,"Post Malone",5598,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
75,Oquelávai,D.A.M.A.,5531,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
76,"Felices los 4",Maluma,5511,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
77,"Jocelyn Flores",XXXTENTACION,5431,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
78,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",5381,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
79,"This Is Me","Keala Settle",5254,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
80,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",5244,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
81,"Tip Toe (feat. French Montana)","Jason Derulo",5202,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
82,"Mo Boy",Dillaz,5145,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
83,"More Than You Know","Axwell /\ Ingrosso",5062,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
84,"What Lovers Do (feat. SZA)","Maroon 5",5048,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
85,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",5044,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
86,"Não Sinto","Wet Bed Gang",5022,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
87,Believer,"Imagine Dragons",5012,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
88,"Whatever It Takes","Imagine Dragons",5009,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
89,"Nowadays (feat. Landon Cube)","Lil Skies",4977,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
90,"Se Não Acordar Amanhã",Piruka,4872,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
91,Attention,"Charlie Puth",4855,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
92,Espera,"Fernando Daniel",4829,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
93,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",4802,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
94,"LOVE. FEAT. ZACARI.","Kendrick Lamar",4796,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
95,"Something Just Like This","The Chainsmokers",4789,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
96,"Mad Love","Sean Paul",4754,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
97,Mama,"Jonas Blue",4735,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
98,"Symphony (feat. Zara Larsson)","Clean Bandit",4723,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
99,1-800-273-8255,Logic,4685,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
100,"She Loves Control","Camila Cabello",4667,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
101,"Havana - Remix","Camila Cabello",4653,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
102,Anywhere,"Rita Ora",4639,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
103,Barking,Ramz,4620,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
104,"Heaven - Single Version","Richie Campbell",4481,https://open.spotify.com/track/3u44nNvPgxneJFFIrlbAz2
105,"Reggaetón Lento (Remix)",CNCO,4459,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
106,"Gucci Gang","Lil Pump",4458,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
107,"How Long","Charlie Puth",4429,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
108,Famous,"French Montana",4408,https://open.spotify.com/track/6aTNfIir5pZmrFOC1gnxXB
109,"Não Se Passa Nada",Piruka,4312,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
110,Location,Khalid,4285,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
111,"You Owe Me","The Chainsmokers",4273,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel
112,"Mi Gente","J Balvin",4202,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
113,"44 More",Logic,4187,https://open.spotify.com/track/6iyp6udVpLuq3MCUulZT4h
114,"Esfrega Esfrega","Deejay Telio",4165,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
115,"Mi Gente (feat. Beyoncé)","J Balvin",4149,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
116,Encaixa,"MC Kevinho",4133,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
117,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",4106,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
118,"Cala a Boca","Holly Hood",4048,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
119,Stress,"Richie Campbell",4027,https://open.spotify.com/track/7cdfbzBvgdMNl4eJTC3AqM
120,Narcos,Migos,4018,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
121,"Big Jet Plane",Alok,4009,https://open.spotify.com/track/3lInRGfft6CCsJJPZX3AXq
122,"Like I Do","David Guetta",3998,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
123,"Friends (with BloodPop®)","Justin Bieber",3982,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
124,Cheguei,Ludmilla,3955,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
125,"BUTTERFLY EFFECT","Travis Scott",3931,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
126,"There's Nothing Holdin' Me Back","Shawn Mendes",3920,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
127,"Young Dumb & Broke",Khalid,3918,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
128,Envolvimento,"MC Loma e As Gêmeas Lacração",3909,https://open.spotify.com/track/1Wolb8MRcXR2IMMaELTRpE
129,changes,XXXTENTACION,3873,https://open.spotify.com/track/4PANCoXZX3RaT2D6mqSdEU
130,"Seis Nove",Waze,3844,https://open.spotify.com/track/0uA5fEE0w1DaTDMgWE9QD2
131,Fácil,"Holly Hood",3840,https://open.spotify.com/track/48xv7MWpMcpagWkgywOpXT
132,"Filho da Guida","9 Miller",3813,https://open.spotify.com/track/75AvbbGV21JDfukB6BTGBi
133,"Your Song","Rita Ora",3777,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
134,"Bank Account","21 Savage",3768,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
135,"Não Tens Visto","Wet Bed Gang",3746,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
136,Maluco,Karetus,3739,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
137,"2U (feat. Justin Bieber)","David Guetta",3732,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
138,Ahora,"J Balvin",3719,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
139,"Do I Wanna Know?","Arctic Monkeys",3692,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
140,"Say You Won't Let Go","James Arthur",3679,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
141,"Ric Flair Drip (& Metro Boomin)",Offset,3675,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
142,Starboy,"The Weeknd",3647,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
143,Rebeca,"Mc Livinho",3647,https://open.spotify.com/track/4fPUiN5BT02UXJkGlphfNs
144,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",3619,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
145,"Amar Amei","Mc Don Juan",3610,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
146,Criminal,"Natti Natasha",3595,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
