,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",29959,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,"One Kiss (with Dua Lipa)","Calvin Harris",25762,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"Better Now","Post Malone",25601,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"Faz Gostoso",Blaya,23059,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
5,X,"Nicky Jam",21525,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,FRIENDS,Marshmello,19166,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,"God's Plan",Drake,18807,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
8,"Back To You","Selena Gomez",18110,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
9,"I Like It","Cardi B",16221,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,"Nice For What",Drake,15817,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
11,"Girls Like You (feat. Cardi B)","Maroon 5",15672,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
12,"no tears left to cry","Ariana Grande",15219,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
13,"lovely (with Khalid)","Billie Eilish",14730,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
14,"Psycho (feat. Ty Dolla $ign)","Post Malone",14656,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
15,"This Is America","Childish Gambino",14035,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
16,"All Mine","Kanye West",13926,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
17,Youngblood,"5 Seconds of Summer",13890,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
18,"Mafiosa (feat. Caroliina)",Lartiste,13489,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
19,"Lucid Dreams","Juice WRLD",13447,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
20,"Youth feat. Khalid","Shawn Mendes",13356,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
21,"rockstar (feat. 21 Savage)","Post Malone",12881,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
22,"Call Out My Name","The Weeknd",12542,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
