,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",26138,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",22260,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"New Rules","Dua Lipa",21306,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,1-800-273-8255,Logic,20274,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
5,"Felices los 4",Maluma,20068,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
6,"Look What You Made Me Do","Taylor Swift",18632,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
7,"Dusk Till Dawn - Radio Edit",ZAYN,18246,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
8,"Friends (with BloodPop®)","Justin Bieber",18163,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
9,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17866,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
10,Mama,"Jonas Blue",17312,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
11,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",16524,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
12,"2U (feat. Justin Bieber)","David Guetta",16445,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
13,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",16359,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
14,"Too Good At Goodbyes - Edit","Sam Smith",16081,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
15,Havana,"Camila Cabello",16010,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
