,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I'm the One","DJ Khaled",26202,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
2,"Amar pelos Dois","Salvador Sobral",26185,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
3,"Despacito - Remix","Luis Fonsi",23035,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",22076,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
5,HUMBLE.,"Kendrick Lamar",21593,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
6,"Shape of You","Ed Sheeran",21490,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
7,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21195,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
8,"There's Nothing Holdin' Me Back","Shawn Mendes",20448,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
9,"Sign of the Times","Harry Styles",19256,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
10,Attention,"Charlie Puth",19055,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
11,"Stay (with Alessia Cara)",Zedd,17329,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"Bad Liar","Selena Gomez",16198,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
13,"It Ain't Me (with Selena Gomez)",Kygo,15979,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
14,Unforgettable,"French Montana",15814,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
15,Malibu,"Miley Cyrus",15699,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
16,"Mask Off",Future,15424,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
17,"Symphony (feat. Zara Larsson)","Clean Bandit",15298,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
18,"Something Just Like This","The Chainsmokers",15245,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
19,"No Promises (feat. Demi Lovato)","Cheat Codes",14416,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
20,Thunder,"Imagine Dragons",14345,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
21,"That's What I Like","Bruno Mars",14139,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
22,"SUBEME LA RADIO","Enrique Iglesias",13983,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
23,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13750,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
24,Passionfruit,Drake,13659,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
25,"Scared to Be Lonely","Martin Garrix",12575,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
26,Issues,"Julia Michaels",12387,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
27,Heaven,"Richie Campbell",12325,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
28,Cold,"Maroon 5",12296,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
29,"First Time",Kygo,12220,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
30,Believer,"Imagine Dragons",11994,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
31,1-800-273-8255,Logic,11983,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
32,"Crying in the Club","Camila Cabello",10739,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
33,"Galway Girl","Ed Sheeran",10551,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
34,DNA.,"Kendrick Lamar",10474,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
35,"Good Life (with G-Eazy & Kehlani)",G-Eazy,10310,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
36,"The Cure","Lady Gaga",10168,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
37,Paris,"The Chainsmokers",10007,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
38,"I Feel It Coming","The Weeknd",9644,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
