,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Faz Gostoso",Blaya,25265,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
2,"God's Plan",Drake,23208,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,"Amor de Verdade","MC Kekel",22590,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
4,"no tears left to cry","Ariana Grande",19530,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
5,X,"Nicky Jam",19442,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,"Call Out My Name","The Weeknd",19264,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
7,FRIENDS,Marshmello,18033,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
8,"Nice For What",Drake,17619,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
9,"Psycho (feat. Ty Dolla $ign)","Post Malone",17004,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
10,"One Kiss (with Dua Lipa)","Calvin Harris",14768,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
11,"Love Lies (with Normani)",Khalid,14370,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,KOD,"J. Cole",12607,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
13,"All The Stars (with SZA)","Kendrick Lamar",12560,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
14,Mine,Bazzi,12374,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
15,rockstar,"Post Malone",12305,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
16,SAD!,XXXTENTACION,11469,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
17,IDGAF,"Dua Lipa",11443,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
18,ATM,"J. Cole",11040,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
19,"The Middle",Zedd,10907,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
20,"Ta Tum Tum","MC Kevinho",10855,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
21,"Look Alive (feat. Drake)","BlocBoy JB",10800,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
22,"Wake Me Up - Radio Edit",Avicii,10741,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
23,Downtown,Anitta,10678,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
24,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,10676,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
25,"I Like It","Cardi B",10675,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
26,"In My Blood","Shawn Mendes",10347,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
27,"Freaky Friday (feat. Chris Brown)","Lil Dicky",10045,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
28,"Kevin’s Heart","J. Cole",10017,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
29,"Échame La Culpa","Luis Fonsi",9888,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
30,Photograph,"J. Cole",9822,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
31,"Walk It Talk It",Migos,9781,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
32,Barking,Ramz,9677,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
33,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,9658,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
34,Dura,"Daddy Yankee",9405,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
35,"Water - Single Version","Richie Campbell",9221,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
36,GOTTI,6ix9ine,9201,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
37,Motiv8,"J. Cole",9094,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
38,"Chaminé (Zara G)","Wet Bed Gang",8970,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
39,Havana,"Camila Cabello",8923,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
40,"A Vida Toda","Carolina Deslandes",8864,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
41,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",8615,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
42,"Say Something","Justin Timberlake",8533,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
43,"The Nights",Avicii,8468,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
44,"Waiting For Love",Avicii,8385,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
45,"New Rules","Dua Lipa",8347,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
46,"1985 - Intro to “The Fall Off”","J. Cole",8320,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
47,Silence,Marshmello,8215,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
48,Esskeetit,"Lil Pump",8033,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
49,"The Cut Off (feat. kiLL edward)","J. Cole",7689,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
50,BRACKETS,"J. Cole",7664,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
51,Everyday,Logic,7586,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
52,"Let Me",ZAYN,7463,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
53,"Without You (feat. Sandro Cavazza)",Avicii,7309,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
54,"Salto Alto",Piruka,7255,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
55,"Me Rehúso","Danny Ocean",7165,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
56,Nevermind,"Dennis Lloyd",6845,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
57,Wolves,"Selena Gomez",6829,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
58,"Shape of You","Ed Sheeran",6556,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
59,Unforgettable,"French Montana",6474,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
60,"Levels - Radio Edit",Avicii,6391,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
61,"XO TOUR Llif3","Lil Uzi Vert",6342,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
62,"I Fall Apart","Post Malone",6336,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
63,"Já Se Passou Tudo",Piruka,6290,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
64,"Lonely Together (feat. Rita Ora)",Avicii,6258,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
65,"Like I Do","David Guetta",6216,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
66,"Hey Brother",Avicii,6186,https://open.spotify.com/track/3zKST4nk4QJE77oLjUZ0Ng
67,"Wasted Times","The Weeknd",6120,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
68,Flames,"David Guetta",5746,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
69,"FRIENDS (feat. kiLL edward)","J. Cole",5730,https://open.spotify.com/track/6onwlDmIVKE8bBgyBRSuS0
70,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",5714,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
71,Slowly,"Richie Campbell",5665,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
72,"Pray For Me (with Kendrick Lamar)","The Weeknd",5630,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
73,OTW,Khalid,5600,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
74,"Avião De Papel","Carolina Deslandes",5523,https://open.spotify.com/track/0Bxc1dZPYG8fSAfs3uUzUz
75,"Remind Me to Forget",Kygo,5505,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
76,"Once an Addict - Interlude","J. Cole",5453,https://open.spotify.com/track/0Px86mRlxdB3YqpK6KXWlr
77,"Window Pain - Outro","J. Cole",5385,https://open.spotify.com/track/5Lgqu1th1KqlG97OF2gWGe
78,"Plug Walk","Rich The Kid",5301,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
