,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",32622,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",26801,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Dusk Till Dawn - Radio Edit",ZAYN,22303,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,"New Rules","Dua Lipa",22133,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"Too Good At Goodbyes","Sam Smith",22004,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
6,"What Lovers Do (feat. SZA)","Maroon 5",20115,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
7,"Salto Alto",Piruka,18660,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
8,Silence,Marshmello,18658,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
9,"Gucci Gang","Lil Pump",17945,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
10,1-800-273-8255,Logic,17066,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
11,"Não Faz Isso",Piruka,16940,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
12,Wolves,"Selena Gomez",16742,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
13,"Feel It Still","Portugal. The Man",16349,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
14,Unforgettable,"French Montana",15721,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
15,"Me Rehúso","Danny Ocean",15450,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,"Let You Down",NF,14926,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
17,"I Fall Apart","Post Malone",14718,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
18,Perfect,"Ed Sheeran",14392,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
19,Congratulations,"Post Malone",13368,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
20,Aleluia,"Wet Bed Gang",13366,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
21,"XO TOUR Llif3","Lil Uzi Vert",13125,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
22,Stargazing,Kygo,13003,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
23,"Jocelyn Flores",XXXTENTACION,13002,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
24,"What About Us",P!nk,12844,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
25,"Mi Gente","J Balvin",12586,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
26,"Friends (with BloodPop®)","Justin Bieber",12314,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
27,"Felices los 4",Maluma,12256,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
28,Thunder,"Imagine Dragons",12185,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
29,"Sorry Not Sorry","Demi Lovato",12001,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
30,"Reggaetón Lento (Remix)",CNCO,11904,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
31,"Lonely Together (feat. Rita Ora)",Avicii,11812,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
32,"Glorious (feat. Skylar Grey)",Macklemore,11476,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
33,Attention,"Charlie Puth",11334,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
34,"Shape of You","Ed Sheeran",11321,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
