,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",20283,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",18646,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Felices los 4",Maluma,18237,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
4,"New Rules","Dua Lipa",16613,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,1-800-273-8255,Logic,16202,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,"Dusk Till Dawn - Radio Edit",ZAYN,15133,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
7,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",14774,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
8,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",13902,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
9,"Look What You Made Me Do","Taylor Swift",13886,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
10,Mama,"Jonas Blue",13362,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
11,"2U (feat. Justin Bieber)","David Guetta",13279,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
12,"XO TOUR Llif3","Lil Uzi Vert",12764,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,Attention,"Charlie Puth",12738,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
14,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",12712,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
15,"Friends (with BloodPop®)","Justin Bieber",12425,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
16,"Me Rehúso","Danny Ocean",12137,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
17,"Too Good At Goodbyes","Sam Smith",12136,https://open.spotify.com/track/7oAraczbemGSNWqnbkU87R
18,"Jocelyn Flores",XXXTENTACION,11776,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
19,Havana,"Camila Cabello",11585,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
20,Congratulations,"Post Malone",11245,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,"Sorry Not Sorry","Demi Lovato",11062,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
22,Silence,Marshmello,10921,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
23,"Shape of You","Ed Sheeran",10047,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
24,HUMBLE.,"Kendrick Lamar",9931,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,Thunder,"Imagine Dragons",9578,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",9231,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
27,"Strip That Down","Liam Payne",9137,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
28,"More Than You Know","Axwell /\ Ingrosso",9113,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
29,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",9074,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
30,"There's Nothing Holdin' Me Back","Shawn Mendes",8659,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
31,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",8570,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
32,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",8483,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
33,"No Promises (feat. Demi Lovato)","Cheat Codes",8372,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
34,"Mask Off",Future,7649,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
35,"Glorious (feat. Skylar Grey)",Macklemore,7542,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
36,"...Ready For It?","Taylor Swift",7339,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
37,"Bank Account","21 Savage",7130,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
38,Believer,"Imagine Dragons",7113,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
39,"Something Just Like This","The Chainsmokers",6979,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
40,"There for You","Martin Garrix",6871,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
41,"Without You (feat. Sandro Cavazza)",Avicii,6845,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
42,"Qualquer Um Faz",Wuant,6581,https://open.spotify.com/track/3Yk3ZA3qrnkwYivvegUa1N
43,"Fetish (feat. Gucci Mane)","Selena Gomez",6523,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
44,"What Lovers Do (feat. SZA)","Maroon 5",6406,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
45,"Despacito - Remix","Luis Fonsi",6324,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
46,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",6237,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
47,"Symphony (feat. Zara Larsson)","Clean Bandit",5854,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
48,"Lonely Together (feat. Rita Ora)",Avicii,5792,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
49,"What About Us",P!nk,5714,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
50,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5682,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
51,"Get Low (with Liam Payne)",Zedd,5534,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
52,Heaven,"Richie Campbell",5257,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
53,Aleluia,"Wet Bed Gang",5169,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
54,"Esfrega Esfrega","Deejay Telio",5102,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
55,"Olha a Explosão","MC Kevinho",5089,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
56,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",4963,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
57,"Young Dumb & Broke",Khalid,4910,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
58,Cheguei,Ludmilla,4891,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
59,Signs,Drake,4879,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
60,"BUTTERFLY EFFECT","Travis Scott",4590,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
61,"Scared to Be Lonely","Martin Garrix",4509,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
62,"SUBEME LA RADIO","Enrique Iglesias",4391,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
63,goosebumps,"Travis Scott",4325,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
64,"Não Sinto","Wet Bed Gang",4297,https://open.spotify.com/track/0W6ZrhDZMhWI12rSMQzJb4
65,"Você Partiu Meu Coração","Nego do Borel",4230,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
66,"Your Song","Rita Ora",4223,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
67,"A Nossa Vez",Calema,4043,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
68,"I Like Me Better",Lauv,4005,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
69,"Me Enamoré",Shakira,3990,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
70,Paradinha,Anitta,3931,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
71,"Bodak Yellow","Cardi B",3918,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
72,"Reggaetón Lento (Remix)",CNCO,3913,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
73,"Everybody Dies In Their Nightmares",XXXTENTACION,3911,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
74,"Slow Hands","Niall Horan",3852,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
75,"Se Não Acordar Amanhã",Piruka,3798,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
76,"Vente Pa' Ca","Ricky Martin",3767,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
77,Encaixa,"MC Kevinho",3754,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
78,"Pensa Bem",D.A.M.A.,3561,https://open.spotify.com/track/6wTei65pnupISbY22iIfDa
79,"Escápate Conmigo",Wisin,3555,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
80,"O Grave Bater","MC Kevinho",3537,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
81,Location,Khalid,3535,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
82,Bonita,"J Balvin",3463,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
83,"Cara Bacana","MC G15",3404,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
84,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3355,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
85,"Feel It Still","Portugal. The Man",3330,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
86,"Não Tens Visto","Wet Bed Gang",3312,https://open.spotify.com/track/5A8LiT4iXOzXYyTlzIeG5k
87,"Sign of the Times","Harry Styles",3308,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
88,"Look At Me!",XXXTENTACION,3259,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
89,"Mo Boy",Dillaz,3251,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
90,Revenge,XXXTENTACION,3215,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
91,Redbone,"Childish Gambino",3213,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
92,OMG,"Camila Cabello",3208,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
93,"White Iverson","Post Malone",3165,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
94,"Stay (with Alessia Cara)",Zedd,3161,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
95,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",3087,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
96,"It Ain't Me (with Selena Gomez)",Kygo,3075,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
97,"Crying in the Club","Camila Cabello",3057,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
98,Starboy,"The Weeknd",3048,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
99,"Não Se Passa Nada",Piruka,3033,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
100,"Fazer Falta","Mc Livinho",3017,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
101,Issues,"Julia Michaels",2994,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
102,"Rap Consciente",Valete,2988,https://open.spotify.com/track/3Th4j4YtGqI1et8nSeW0JO
103,DNA.,"Kendrick Lamar",2970,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
