,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",25337,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",25321,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"Shape of You","Ed Sheeran",25013,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,"I'm the One","DJ Khaled",24978,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
5,HUMBLE.,"Kendrick Lamar",23783,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
6,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21295,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
7,"Something Just Like This","The Chainsmokers",19320,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
8,"It Ain't Me (with Selena Gomez)",Kygo,18022,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
9,"Stay (with Alessia Cara)",Zedd,17740,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,"There's Nothing Holdin' Me Back","Shawn Mendes",17262,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,Cold,"Maroon 5",17237,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
12,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",16737,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
13,Passionfruit,Drake,15871,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
14,"That's What I Like","Bruno Mars",15831,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
15,"Scared to Be Lonely","Martin Garrix",15664,https://open.spotify.com/track/0KR2W3St74th8z3LS94Ffh
16,"Symphony (feat. Zara Larsson)","Clean Bandit",15518,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
17,"Mask Off",Future,15514,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,"SUBEME LA RADIO","Enrique Iglesias",14946,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
19,Attention,"Charlie Puth",14118,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
20,Issues,"Julia Michaels",13456,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
21,"Sign of the Times","Harry Styles",13287,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
22,Believer,"Imagine Dragons",13267,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
23,DNA.,"Kendrick Lamar",12840,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
24,Heaven,"Richie Campbell",12279,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
25,"Good Life (with G-Eazy & Kehlani)",G-Eazy,11975,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
26,Paris,"The Chainsmokers",11923,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
27,"You Don't Know Me - Radio Edit","Jax Jones",11268,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
28,"Amar pelos Dois","Salvador Sobral",11134,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
29,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,10976,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
30,"Galway Girl","Ed Sheeran",10808,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
31,"Call On Me - Ryan Riback Extended Remix",Starley,10702,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
32,"No Promises (feat. Demi Lovato)","Cheat Codes",10647,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
33,Unforgettable,"French Montana",10529,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
34,"The Cure","Lady Gaga",10465,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
35,"I Feel It Coming","The Weeknd",10423,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
36,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",10306,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
37,"Se Não Acordar Amanhã",Piruka,10055,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
38,"First Time",Kygo,10053,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
39,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",10010,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
40,"Olha a Explosão","MC Kevinho",9840,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
41,Starboy,"The Weeknd",9819,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
42,"Só Eu Sei",Virgul,9801,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
43,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",9725,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
44,Chantaje,Shakira,9669,https://open.spotify.com/track/1WniHvhq9zTkny0WvGXX8o
45,"Say You Won't Let Go","James Arthur",9644,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
46,"Solo Dance","Martin Jensen",9481,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
47,"Não Se Passa Nada",Piruka,9452,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
48,ELEMENT.,"Kendrick Lamar",8639,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
49,"LOVE. FEAT. ZACARI.","Kendrick Lamar",8293,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
50,"The Night We Met","Lord Huron",8008,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
51,"Chained To The Rhythm","Katy Perry",7569,https://open.spotify.com/track/5ndfVSDyPq90jaIUhNPeby
52,"Wake N Bake",Regula,7143,https://open.spotify.com/track/5hmOBifAAsfEhUxtK6xiEb
53,Dialeto,"Diogo Piçarra",6990,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
54,"Now Or Never",Halsey,6966,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
55,1-800-273-8255,Logic,6848,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
56,"Castle on the Hill","Ed Sheeran",6661,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
57,Thunder,"Imagine Dragons",6656,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
58,Location,Khalid,6528,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
59,"XO TOUR Llif3","Lil Uzi Vert",6490,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
60,Congratulations,"Post Malone",6347,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
61,"iSpy (feat. Lil Yachty)",KYLE,6193,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
62,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",6110,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9
63,Rainha,Virgul,6059,https://open.spotify.com/track/47Sfqrh6K17VYJEagJMlki
64,"Felices los 4",Maluma,5915,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
65,"Green Light",Lorde,5498,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
66,"September Song","JP Cooper",5320,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
67,"El Amante","Nicky Jam",5276,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
68,História,"Diogo Piçarra",5195,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
69,"Still Got Time",ZAYN,5053,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
70,"Most Girls","Hailee Steinfeld",5041,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
71,"Hear Me Now",Alok,4846,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
72,Selfish,Future,4745,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
73,Closer,"The Chainsmokers",4691,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
74,"Me Rehúso","Danny Ocean",4651,https://open.spotify.com/track/6Zosz8w6CmdGMZM6p4JlbQ
75,"Fake Love",Drake,4600,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
76,Loucos,"Matias Damásio",4447,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
77,"Mo Boy",Dillaz,4344,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
78,Touch,"Little Mix",4343,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
79,Mercy,"Shawn Mendes",4206,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
80,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,4202,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
81,"No Lie","Sean Paul",4194,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
82,"Sweet Creature","Harry Styles",4157,https://open.spotify.com/track/13sXuI5RjMHm7dz7O3spYs
83,"One Dance",Drake,4122,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
84,"The One","The Chainsmokers",4107,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
85,Human,"Rag'n'Bone Man",4092,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
86,"Já Não Falamos","Diogo Piçarra",4090,https://open.spotify.com/track/0A5Zv9pIbvI8d9Htu1NB2c
87,"Bon Appétit","Katy Perry",4057,https://open.spotify.com/track/14oOKFGuXu8DqvOe1W8vao
88,"Quit (feat. Ariana Grande)","Cashmere Cat",3974,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN
89,"O Grave Bater","MC Kevinho",3923,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
90,"Ca bu fla ma nau","Mota JR",3911,https://open.spotify.com/track/5fW8uFONzM9i20HnS6ABUx
91,Starving,"Hailee Steinfeld",3893,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
92,"Love On The Brain",Rihanna,3853,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
93,"Reggaetón Lento (Bailemos)",CNCO,3797,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
94,"Let Me Love You","DJ Snake",3732,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
95,"Bad Bitch (feat. Ty Dolla $ign)","Bebe Rexha",3660,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8
96,"do re mi",blackbear,3575,https://open.spotify.com/track/6CUBgX8bXC5YQCkdgRHqyg
97,Perfect,"Ed Sheeran",3547,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
98,"Treat You Better","Shawn Mendes",3530,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
99,Portland,Drake,3490,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
100,"Do You No Wrong","Richie Campbell",3481,https://open.spotify.com/track/4lFMueJ8aABFHspvYM85B2
101,"Never Let Me Go",Alok,3477,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
102,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",3470,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
103,"Deu Onda","MC G15",3463,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
104,"24K Magic","Bruno Mars",3417,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
105,"Obsession (feat. Jon Bellion)",Vice,3318,https://open.spotify.com/track/542Xd5qDeLBvgXZXhfW7LE
106,"Scars To Your Beautiful","Alessia Cara",3276,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
107,"La Bicicleta","Carlos Vives",3257,https://open.spotify.com/track/43it4kot08akLzFIEMhXNN
108,"Whippin (feat. Felix Snow)",Kiiara,3228,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
109,"Break Up Every Night","The Chainsmokers",3188,https://open.spotify.com/track/6cPyTS0Kk2sc4xQwC93kOg
110,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",3167,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
111,"Shed a Light","Robin Schulz",3132,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
112,"Perfect Strangers","Jonas Blue",3124,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
113,"A Nossa Vez",Calema,3110,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
114,"Just Hold On","Steve Aoki",3099,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
115,"I Need This Girl",Virgul,3089,https://open.spotify.com/track/3HHZ6lDSL7DLfNSDlcT3bI
116,"In the Name of Love","Martin Garrix",3078,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
117,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,3032,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
118,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",3023,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
119,LUST.,"Kendrick Lamar",3011,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp
120,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",3000,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
