,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,28558,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,rockstar,"Post Malone",19941,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
3,"Échame La Culpa","Luis Fonsi",19470,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,"Water - Single Version","Richie Campbell",18582,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
5,Havana,"Camila Cabello",18320,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
6,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,16860,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
7,IDGAF,"Dua Lipa",16557,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
8,"Never Be the Same","Camila Cabello",16122,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
9,Downtown,Anitta,15891,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",15619,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
11,"River (feat. Ed Sheeran)",Eminem,15280,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
12,"Salto Alto",Piruka,14400,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
13,"Him & I (with Halsey)",G-Eazy,13988,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
14,"New Rules","Dua Lipa",13565,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,Silence,Marshmello,13543,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,"All The Stars (with SZA)","Kendrick Lamar",13422,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
17,"Pray For Me (with Kendrick Lamar)","The Weeknd",13320,https://open.spotify.com/track/6ZNo7Vi0TE9ul1fhKd4S1M
18,"Let You Down",NF,12763,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
19,Wolves,"Selena Gomez",12722,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
20,"I Fall Apart","Post Malone",12609,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
21,"Só Vim Dizer Yau",Piruka,12599,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
22,"Sick Boy","The Chainsmokers",12029,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
23,"A Vida Toda","Carolina Deslandes",12025,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
24,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",11962,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
25,"Me Rehúso","Danny Ocean",11666,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
26,"Dusk Till Dawn - Radio Edit",ZAYN,11313,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
27,Perfect,"Ed Sheeran",10772,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
28,"O Clima",Lhast,10526,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
