,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",25153,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",23880,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"New Rules","Dua Lipa",22012,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Felices los 4",Maluma,21492,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
5,1-800-273-8255,Logic,21265,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,"Look What You Made Me Do","Taylor Swift",19032,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
7,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",18477,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
8,"Dusk Till Dawn - Radio Edit",ZAYN,18409,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
9,"2U (feat. Justin Bieber)","David Guetta",17307,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
10,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17213,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
11,Mama,"Jonas Blue",17171,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
12,"Friends (with BloodPop®)","Justin Bieber",16804,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
13,"Too Good At Goodbyes - Edit","Sam Smith",16663,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
14,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",16406,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
15,Havana,"Camila Cabello",16231,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
16,Attention,"Charlie Puth",16072,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
17,"Jocelyn Flores",XXXTENTACION,15833,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
18,"XO TOUR Llif3","Lil Uzi Vert",15588,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
19,"Sorry Not Sorry","Demi Lovato",15567,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
20,Silence,Marshmello,15249,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
21,"Me Rehúso","Danny Ocean",14548,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
22,Congratulations,"Post Malone",13578,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",13079,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
24,"Shape of You","Ed Sheeran",12993,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
25,Thunder,"Imagine Dragons",12863,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"More Than You Know","Axwell /\ Ingrosso",12385,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
27,"Strip That Down","Liam Payne",12291,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
28,HUMBLE.,"Kendrick Lamar",12068,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
29,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",11041,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
30,"There's Nothing Holdin' Me Back","Shawn Mendes",10761,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
31,"...Ready For It?","Taylor Swift",10733,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
32,"What Lovers Do (feat. SZA)","Maroon 5",10543,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
33,"Glorious (feat. Skylar Grey)",Macklemore,10515,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
34,"No Promises (feat. Demi Lovato)","Cheat Codes",10291,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
35,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",10200,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
36,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",9634,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
37,"Bank Account","21 Savage",9602,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
38,"Without You (feat. Sandro Cavazza)",Avicii,9568,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
39,"Mask Off",Future,9241,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
40,"Fetish (feat. Gucci Mane)","Selena Gomez",9029,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
41,Believer,"Imagine Dragons",9027,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
42,"Something Just Like This","The Chainsmokers",8528,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
43,"There for You","Martin Garrix",8463,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
44,"Lonely Together (feat. Rita Ora)",Avicii,8342,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
45,"What About Us",P!nk,8329,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
46,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,8048,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
47,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",7746,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
48,"Qualquer Um Faz",Wuant,7617,https://open.spotify.com/track/3Yk3ZA3qrnkwYivvegUa1N
49,"Despacito - Remix","Luis Fonsi",7615,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
50,"Symphony (feat. Zara Larsson)","Clean Bandit",7406,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
51,"Young Dumb & Broke",Khalid,7129,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
52,"Get Low (with Liam Payne)",Zedd,7049,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
53,Heaven,"Richie Campbell",6350,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
54,Aleluia,"Wet Bed Gang",6219,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
55,"Your Song","Rita Ora",6181,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
56,"BUTTERFLY EFFECT","Travis Scott",6176,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
57,"Bodak Yellow","Cardi B",6104,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
58,"I Like Me Better",Lauv,6049,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
59,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",5969,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
60,Signs,Drake,5915,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
61,"Esfrega Esfrega","Deejay Telio",5810,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
62,Cheguei,Ludmilla,5694,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
63,"Olha a Explosão","MC Kevinho",5620,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
64,"Slow Hands","Niall Horan",5511,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
