,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,32548,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,rockstar,"Post Malone",20807,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
3,"All The Stars (with SZA)","Kendrick Lamar",20228,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
4,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,18376,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
5,"Échame La Culpa","Luis Fonsi",17573,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
6,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",16815,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
7,"Water - Single Version","Richie Campbell",16671,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
8,Havana,"Camila Cabello",16206,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
9,Downtown,Anitta,16100,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,IDGAF,"Dua Lipa",14531,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
11,"Pray For Me (with Kendrick Lamar)","The Weeknd",14176,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
12,"River (feat. Ed Sheeran)",Eminem,13680,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
13,"Salto Alto",Piruka,13475,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
14,Silence,Marshmello,12598,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
15,"Never Be the Same","Camila Cabello",12279,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
16,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",12267,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
17,"New Rules","Dua Lipa",12004,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,"Ta Tum Tum","MC Kevinho",11624,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
19,Wolves,"Selena Gomez",11568,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
20,"Já Se Passou Tudo",Piruka,11270,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
21,"Só Vim Dizer Yau",Piruka,11260,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
22,Mine,Bazzi,11000,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
23,"A Vida Toda","Carolina Deslandes",10904,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
24,"I Fall Apart","Post Malone",10856,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
25,"Sick Boy","The Chainsmokers",10812,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
26,"Me Rehúso","Danny Ocean",10716,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
27,"Him & I (with Halsey)",G-Eazy,10654,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
