,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",29298,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Échame La Culpa","Luis Fonsi",20360,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,Havana,"Camila Cabello",19908,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"River (feat. Ed Sheeran)",Eminem,19487,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
5,"New Rules","Dua Lipa",18704,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,Wolves,"Selena Gomez",18302,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
7,"Him & I (with Halsey)",G-Eazy,17437,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
8,Downtown,Anitta,17350,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
9,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",17218,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
10,"Dusk Till Dawn - Radio Edit",ZAYN,16972,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
11,Silence,Marshmello,16966,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"Salto Alto",Piruka,16940,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
13,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,16136,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
14,"Gucci Gang","Lil Pump",15792,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
15,"Too Good At Goodbyes","Sam Smith",15377,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
16,Perfect,"Ed Sheeran",15376,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
17,Water,"Richie Campbell",14364,https://open.spotify.com/track/4whe9nAKt7gpIEW5USTPAk
18,"What Lovers Do (feat. SZA)","Maroon 5",14098,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
19,"Não Faz Isso",Piruka,13758,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
20,"Me Rehúso","Danny Ocean",13740,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
21,"All I Want for Christmas Is You","Mariah Carey",13730,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
22,"I Fall Apart","Post Malone",13385,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
23,"Let You Down",NF,13256,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
