,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",31134,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",21087,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Salto Alto",Piruka,20685,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
4,"New Rules","Dua Lipa",19476,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,Wolves,"Selena Gomez",19243,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,"Dusk Till Dawn - Radio Edit",ZAYN,18856,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
7,"Échame La Culpa","Luis Fonsi",18337,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
8,Perfect,"Ed Sheeran",17569,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
9,"Não Faz Isso",Piruka,16756,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
10,"Gucci Gang","Lil Pump",16695,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
11,Downtown,Anitta,16604,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
12,Silence,Marshmello,16594,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,"Too Good At Goodbyes","Sam Smith",16363,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
14,"What Lovers Do (feat. SZA)","Maroon 5",16196,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
15,"Me Rehúso","Danny Ocean",15338,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,Unforgettable,"French Montana",14042,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
17,"How Long","Charlie Puth",13687,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
18,"I Fall Apart","Post Malone",13631,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
19,"Let You Down",NF,13391,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
20,1-800-273-8255,Logic,12896,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
21,"Feel It Still","Portugal. The Man",12507,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
22,Aleluia,"Wet Bed Gang",11851,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
23,Congratulations,"Post Malone",11831,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
24,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",11753,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
25,"XO TOUR Llif3","Lil Uzi Vert",11582,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
26,"O Clima",Lhast,11265,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
27,"Shape of You","Ed Sheeran",11243,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,"Felices los 4",Maluma,10995,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
29,Thunder,"Imagine Dragons",10828,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
