,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",27802,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",20106,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
3,"Échame La Culpa","Luis Fonsi",18249,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,Havana,"Camila Cabello",17775,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"New Rules","Dua Lipa",17265,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,Wolves,"Selena Gomez",17190,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
7,Water,"Richie Campbell",16597,https://open.spotify.com/track/4whe9nAKt7gpIEW5USTPAk
8,"Salto Alto",Piruka,16582,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
9,"Dusk Till Dawn - Radio Edit",ZAYN,16342,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
10,"Too Good At Goodbyes","Sam Smith",15001,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
11,"Him & I",G-Eazy,14883,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
12,Silence,Marshmello,14624,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,Perfect,"Ed Sheeran",14343,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,Downtown,Anitta,14325,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
15,"Gucci Gang","Lil Pump",14243,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
16,"Não Faz Isso",Piruka,13252,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
17,"What Lovers Do (feat. SZA)","Maroon 5",13222,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
18,"Let You Down",NF,12906,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
19,"Me Rehúso","Danny Ocean",12648,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
20,"I Fall Apart","Post Malone",12492,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
21,Unforgettable,"French Montana",12158,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
22,"O Clima",Lhast,11029,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
23,Congratulations,"Post Malone",10943,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
24,"Shape of You","Ed Sheeran",10903,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
25,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",10829,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
26,1-800-273-8255,Logic,10680,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
27,"All I Want for Christmas Is You","Mariah Carey",10498,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
28,"How Long","Charlie Puth",10422,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
29,"XO TOUR Llif3","Lil Uzi Vert",10242,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
30,"Feel It Still","Portugal. The Man",10156,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
31,Aleluia,"Wet Bed Gang",9887,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
32,"Candy Paint","Post Malone",9755,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
33,"I Miss You (feat. Julia Michaels)","Clean Bandit",9463,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
34,Thunder,"Imagine Dragons",9297,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
35,HUMBLE.,"Kendrick Lamar",8842,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
36,"Never Be the Same","Camila Cabello",8815,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
37,"Cala a Boca","Holly Hood",8787,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
38,"Reggaetón Lento (Remix)",CNCO,8576,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
39,"Jocelyn Flores",XXXTENTACION,8554,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
40,"Felices los 4",Maluma,8512,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
41,"Mi Gente","J Balvin",8499,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
42,Stargazing,Kygo,8464,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
43,"Lonely Together (feat. Rita Ora)",Avicii,8393,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
44,Attention,"Charlie Puth",7773,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
45,"A Vida Toda","Carolina Deslandes",7702,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
46,"Young Dumb & Broke",Khalid,7518,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
47,"Esfrega Esfrega","Deejay Telio",7342,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
48,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",7306,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
49,"R.I.P Holly Hood","Holly Hood",7215,https://open.spotify.com/track/2eMDFmOQ4mWJoI6YcKYNOy
50,"Bank Account","21 Savage",7127,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
51,"Friends (with BloodPop®)","Justin Bieber",7002,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
52,"Sorry Not Sorry","Demi Lovato",6587,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
53,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",6128,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
54,"A Different Way (with Lauv)","DJ Snake",6096,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
55,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",6066,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
56,"Man's Not Hot","Big Shaq",5891,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
57,"No Limit",G-Eazy,5539,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
58,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",5524,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
59,"Certidão de Óbito",Piruka,5372,https://open.spotify.com/track/4S4uXv6c73k9UWaLCxUCHI
60,"Ric Flair Drip (& Metro Boomin)",Offset,5273,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
61,"Se Não Acordar Amanhã",Piruka,5211,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
62,Espera,"Fernando Daniel",5195,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
63,Anywhere,"Rita Ora",5122,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
64,"Filho da Guida","9 Miller",5052,https://open.spotify.com/track/75AvbbGV21JDfukB6BTGBi
65,"Havana - Remix","Camila Cabello",5049,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
66,Fácil,"Holly Hood",4968,https://open.spotify.com/track/48xv7MWpMcpagWkgywOpXT
67,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,4954,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
68,Naked,"James Arthur",4935,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
69,Brasa,"Mundo Segundo",4918,https://open.spotify.com/track/5uaqyNQGyYQ9xhWuBYq21C
70,Maluco,Karetus,4793,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
71,"A Nossa Vez",Calema,4790,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
72,"Real Friends","Camila Cabello",4759,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL
73,"No vaya a ser","Pablo Alborán",4729,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU
74,"Não Se Passa Nada",Piruka,4671,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
75,"Trevo (Tu)",ANAVITÓRIA,4618,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
76,Corazón,Maluma,4617,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
77,"Tip Toe (feat. French Montana)","Jason Derulo",4601,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
78,"Mo Boy",Dillaz,4545,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
79,"More Than You Know","Axwell /\ Ingrosso",4477,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
80,Sensualidad,"Bad Bunny",4472,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
81,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",4472,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
82,Mama,"Jonas Blue",4360,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
83,Believer,"Imagine Dragons",4220,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
84,"Walk On Water (feat. Beyoncé)",Eminem,4177,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
85,Wait,"Maroon 5",4165,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
86,"What About Us",P!nk,4157,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
87,Betrayed,"Lil Xan",4124,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
88,"It's Beginning to Look a Lot Like Christmas","Michael Bublé",4063,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
89,"No Promises (feat. Demi Lovato)","Cheat Codes",3991,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
90,"Something Just Like This","The Chainsmokers",3986,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
91,Oquelávai,D.A.M.A.,3980,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
92,"Last Christmas",Wham!,3921,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
93,goosebumps,"Travis Scott",3905,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
94,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",3864,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
95,Heaven,"Richie Campbell",3844,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
96,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",3792,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
97,"There's Nothing Holdin' Me Back","Shawn Mendes",3737,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
98,Protagonista,Dillaz,3721,https://open.spotify.com/track/4JIjgTMy0SnBLbYQ9NYaAx
99,"Go Flex","Post Malone",3720,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
100,"Santa Tell Me","Ariana Grande",3693,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
101,"Glorious (feat. Skylar Grey)",Macklemore,3645,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
102,"Your Song","Rita Ora",3597,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
103,Criminal,"Natti Natasha",3567,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
104,Rabiola,"MC Kevinho",3542,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
105,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",3515,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
106,"Rap Consciente",Valete,3502,https://open.spotify.com/track/3Th4j4YtGqI1et8nSeW0JO
107,"Sons de Amor",ANDREZO,3450,https://open.spotify.com/track/44PSI3qwDKTTBa4TbqpjnL
108,"All Falls Down (feat. Juliander)","Alan Walker",3440,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
109,"Symphony (feat. Zara Larsson)","Clean Bandit",3399,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
110,"Say You Won't Let Go","James Arthur",3385,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
111,Location,Khalid,3366,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
112,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3361,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
113,"White Iverson","Post Malone",3357,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
114,"Mask Off",Future,3348,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
115,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",3321,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
116,Ignorante,"Holly Hood",3312,https://open.spotify.com/track/0amhi9mpHzgxXqOA9wzUMl
117,"Não Fui Sincero",Bispo,3302,https://open.spotify.com/track/1zj5css92Qa4ppHUKkACf9
