,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",26076,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,"2U (feat. Justin Bieber)","David Guetta",24139,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
3,Unforgettable,"French Montana",23731,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
4,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",23688,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,Attention,"Charlie Puth",21958,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
6,"Shape of You","Ed Sheeran",18953,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
7,"Despacito - Remix","Luis Fonsi",18946,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
8,"There's Nothing Holdin' Me Back","Shawn Mendes",18046,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
9,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",17213,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
10,Congratulations,"Post Malone",17050,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
11,Mama,"Jonas Blue",17011,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
12,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",16616,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
13,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",16577,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
14,Thunder,"Imagine Dragons",16478,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
15,Believer,"Imagine Dragons",16453,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
16,"XO TOUR Llif3","Lil Uzi Vert",16119,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
17,HUMBLE.,"Kendrick Lamar",15852,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
18,"Strip That Down","Liam Payne",15358,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
19,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",15050,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
20,"There for You","Martin Garrix",14723,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
21,"Felices los 4",Maluma,14237,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
22,"Symphony (feat. Zara Larsson)","Clean Bandit",13627,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
23,"No Promises (feat. Demi Lovato)","Cheat Codes",13564,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
24,"Something Just Like This","The Chainsmokers",13520,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
25,Signs,Drake,13516,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
26,"Stay (with Alessia Cara)",Zedd,13408,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
27,"Crying in the Club","Camila Cabello",13322,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
28,"SUBEME LA RADIO","Enrique Iglesias",12792,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
29,"Mask Off",Future,12615,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
30,Redbone,"Childish Gambino",11664,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
31,"Bad Liar","Selena Gomez",11517,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
32,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",11234,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
33,Heaven,"Richie Campbell",10870,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
34,"Sign of the Times","Harry Styles",10598,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
35,Malibu,"Miley Cyrus",10512,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
36,"Now Or Never",Halsey,10478,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e
37,"It Ain't Me (with Selena Gomez)",Kygo,10337,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
38,"That's What I Like","Bruno Mars",10186,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
39,"First Time",Kygo,9740,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
40,"Scared to Be Lonely","Martin Garrix",9689,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
41,Passionfruit,Drake,9576,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
42,1-800-273-8255,Logic,9473,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
43,"Galway Girl","Ed Sheeran",9388,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
44,Cold,"Maroon 5",9249,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
