,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,20391,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Faz Gostoso",Blaya,16781,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
3,X,"Nicky Jam",15694,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
4,"Call Out My Name","The Weeknd",15157,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
5,"Psycho (feat. Ty Dolla $ign)","Post Malone",13786,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
6,FRIENDS,Marshmello,13543,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,SAD!,XXXTENTACION,11685,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,rockstar,"Post Malone",11607,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
9,"All The Stars (with SZA)","Kendrick Lamar",11184,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
10,"Love Lies (with Normani)",Khalid,11082,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
11,IDGAF,"Dua Lipa",10884,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
12,Mine,Bazzi,10461,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
13,"Amor de Verdade","MC Kekel",10202,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
14,"Look Alive (feat. Drake)","BlocBoy JB",9830,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
15,"Ta Tum Tum","MC Kevinho",9536,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
16,"In My Blood","Shawn Mendes",9192,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
17,"Échame La Culpa","Luis Fonsi",8848,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
18,Downtown,Anitta,8713,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
19,Havana,"Camila Cabello",8477,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
20,"Water - Single Version","Richie Campbell",8464,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
21,"Wasted Times","The Weeknd",8378,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
22,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,8364,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
23,"The Middle",Zedd,8353,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
24,"Try Me","The Weeknd",8269,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
25,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,8262,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
26,"Chaminé (Zara G)","Wet Bed Gang",7917,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
27,"Nice For What",Drake,7729,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
28,"New Rules","Dua Lipa",7605,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
29,"Freaky Friday (feat. Chris Brown)","Lil Dicky",7496,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
30,Dura,"Daddy Yankee",7349,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
31,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",7273,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
32,"Salto Alto",Piruka,7147,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
33,"Pray For Me (with Kendrick Lamar)","The Weeknd",7133,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
34,Silence,Marshmello,7050,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
35,"Never Be the Same","Camila Cabello",6974,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
36,"Say Something","Justin Timberlake",6824,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
37,Wolves,"Selena Gomez",6434,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
38,"Já Se Passou Tudo",Piruka,6413,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
39,"XO TOUR Llif3","Lil Uzi Vert",6385,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
40,"Shape of You","Ed Sheeran",6319,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
41,"I Fall Apart","Post Malone",6291,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
42,Everyday,Logic,6286,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
43,Unforgettable,"French Montana",6141,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
44,"A Vida Toda","Carolina Deslandes",6108,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
45,"Me Rehúso","Danny Ocean",6071,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
46,Moonlight,XXXTENTACION,5936,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
47,"River (feat. Ed Sheeran)",Eminem,5911,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
48,"I Was Never There","The Weeknd",5885,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
49,"Hurt You","The Weeknd",5720,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
50,Barking,Ramz,5653,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
51,"Lost In Japan","Shawn Mendes",5543,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
52,"Walk It Talk It",Migos,5485,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
53,changes,XXXTENTACION,5090,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
54,Privilege,"The Weeknd",4591,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
55,"One Kiss (with Dua Lipa)","Calvin Harris",4374,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
56,"Plug Walk","Rich The Kid",4245,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
57,Slowly,"Richie Campbell",4211,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
58,Perfect,"Ed Sheeran",4179,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
59,"Jocelyn Flores",XXXTENTACION,4168,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
60,Corazón,Maluma,3967,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
61,"O Clima",Lhast,3862,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
62,goosebumps,"Travis Scott",3798,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
63,Thunder,"Imagine Dragons",3777,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
64,Rabiola,"MC Kevinho",3770,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
65,"Like I Do","David Guetta",3731,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
66,Aleluia,"Wet Bed Gang",3726,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
67,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",3637,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
68,Believer,"Imagine Dragons",3636,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
69,Naked,"James Arthur",3635,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
70,Congratulations,"Post Malone",3627,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
71,Delicate,"Taylor Swift",3601,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
72,"Me Niego",Reik,3600,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
73,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",3568,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
74,HUMBLE.,"Kendrick Lamar",3548,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
75,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",3525,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
76,"Feel It Still","Portugal. The Man",3521,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
77,"A Nossa Vez",Calema,3511,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
78,"Dusk Till Dawn - Radio Edit",ZAYN,3503,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
79,"Sick Boy","The Chainsmokers",3446,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
80,"Não Faz Isso",Piruka,3446,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
81,1-800-273-8255,Logic,3433,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
82,"Trevo (Tu)",ANAVITÓRIA,3384,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
83,"Mad Love","Sean Paul",3364,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
84,"Mo Boy",Dillaz,3362,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
85,Nevermind,"Dennis Lloyd",3347,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
86,"Só Vim Dizer Yau",Piruka,3341,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
87,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",3309,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
88,"Não Sinto","Wet Bed Gang",3300,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
89,"Whatever It Takes","Imagine Dragons",3261,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
90,"Too Good At Goodbyes","Sam Smith",3226,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
91,Oquelávai,D.A.M.A.,3169,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
92,"Dona Maria","Thiago Brava",3146,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
93,"Avião De Papel","Carolina Deslandes",3141,https://open.spotify.com/track/4RPbbUpLuQsbVVqt5O6y0g
