,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Havana,"Camila Cabello",24488,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
2,rockstar,"Post Malone",23294,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,"Échame La Culpa","Luis Fonsi",21798,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,"Never Be the Same","Camila Cabello",21398,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
5,"River (feat. Ed Sheeran)",Eminem,18630,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
6,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,18176,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
7,"Water - Single Version","Richie Campbell",17283,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
8,Downtown,Anitta,16886,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
9,"Him & I (with Halsey)",G-Eazy,16877,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
10,"Só Vim Dizer Yau",Piruka,16593,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
11,Wolves,"Selena Gomez",16516,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",16307,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
13,"New Rules","Dua Lipa",15817,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
14,"Salto Alto",Piruka,15232,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
15,Silence,Marshmello,15216,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,"All The Stars (with SZA)","Kendrick Lamar",14520,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
17,"I Fall Apart","Post Malone",14207,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
18,"A Vida Toda","Carolina Deslandes",13779,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
19,"Dusk Till Dawn - Radio Edit",ZAYN,13527,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
20,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",13517,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
21,Perfect,"Ed Sheeran",13315,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
22,"Let You Down",NF,13260,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
23,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",12867,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
24,"Me Rehúso","Danny Ocean",12494,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
25,"What Lovers Do (feat. SZA)","Maroon 5",12079,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
26,"Não Faz Isso",Piruka,12006,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
27,"Too Good At Goodbyes","Sam Smith",11953,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
28,"O Clima",Lhast,11901,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
29,IDGAF,"Dua Lipa",11687,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
30,"Shape of You","Ed Sheeran",11616,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
31,"Feel It Still","Portugal. The Man",11612,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
32,"Real Friends","Camila Cabello",11276,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
33,Unforgettable,"French Montana",11266,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
34,"I Miss You (feat. Julia Michaels)","Clean Bandit",10940,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
35,"XO TOUR Llif3","Lil Uzi Vert",10825,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
36,Congratulations,"Post Malone",10279,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
37,"No Limit",G-Eazy,10149,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
38,"Gucci Gang","Lil Pump",10140,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
39,Thunder,"Imagine Dragons",9820,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
40,"Tell Me You Love Me","Demi Lovato",9634,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
41,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",9510,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
42,Corazón,Maluma,9431,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
43,HUMBLE.,"Kendrick Lamar",9328,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
44,Aleluia,"Wet Bed Gang",9271,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
45,1-800-273-8255,Logic,9261,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
46,"Mi Gente","J Balvin",9254,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
47,"How Long","Charlie Puth",9099,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
48,"Reggaetón Lento (Remix)",CNCO,9066,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
49,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",8947,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
50,"Felices los 4",Maluma,8816,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
51,"Rewrite The Stars","Zac Efron",8300,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
52,"Jocelyn Flores",XXXTENTACION,7767,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
53,Attention,"Charlie Puth",7600,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
54,"This Is Me","Keala Settle",7575,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
55,"Nada Mais","Fernando Daniel",7324,https://open.spotify.com/track/56Ay3uTpsPq3e6RURmJF9Q
56,"She Loves Control","Camila Cabello",7237,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
57,Anywhere,"Rita Ora",7225,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
58,Espera,"Fernando Daniel",6937,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
59,"My My My!","Troye Sivan",6934,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
60,Oquelávai,D.A.M.A.,6878,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
61,"Nowadays (feat. Landon Cube)","Lil Skies",6856,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
62,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",6647,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
63,Naked,"James Arthur",6601,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
64,"Bartier Cardi (feat. 21 Savage)","Cardi B",6548,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
65,Filthy,"Justin Timberlake",6526,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
66,"LOVE. FEAT. ZACARI.","Kendrick Lamar",6331,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
67,Betrayed,"Lil Xan",6314,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
68,"Candy Paint","Post Malone",6120,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
69,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",5941,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
70,"Cala a Boca","Holly Hood",5870,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
71,"Se Não Acordar Amanhã",Piruka,5830,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
72,"Young Dumb & Broke",Khalid,5811,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
73,Consequences,"Camila Cabello",5705,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz
74,"Heaven - Single Version","Richie Campbell",5587,https://open.spotify.com/track/3u44nNvPgxneJFFIrlbAz2
75,"A Nossa Vez",Calema,5509,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
76,"R.I.P Holly Hood","Holly Hood",5465,https://open.spotify.com/track/2eMDFmOQ4mWJoI6YcKYNOy
77,"Tip Toe (feat. French Montana)","Jason Derulo",5461,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
78,"End Game","Taylor Swift",5416,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
79,"Trevo (Tu)",ANAVITÓRIA,5367,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
80,"Não Sinto","Wet Bed Gang",5337,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
81,"Não Se Passa Nada",Piruka,5297,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
82,"Esfrega Esfrega","Deejay Telio",5203,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
83,"Mo Boy",Dillaz,5173,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
