,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I'm the One","DJ Khaled",24639,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",24268,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,HUMBLE.,"Kendrick Lamar",21129,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
4,"Shape of You","Ed Sheeran",21078,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",20984,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
6,"There's Nothing Holdin' Me Back","Shawn Mendes",20066,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
7,"Amar pelos Dois","Salvador Sobral",19366,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
8,Attention,"Charlie Puth",19323,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
9,"Sign of the Times","Harry Styles",18795,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
10,Unforgettable,"French Montana",17068,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
11,Malibu,"Miley Cyrus",16760,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
12,"Stay (with Alessia Cara)",Zedd,16399,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
13,"It Ain't Me (with Selena Gomez)",Kygo,16045,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
14,"Something Just Like This","The Chainsmokers",15951,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
15,"Symphony (feat. Zara Larsson)","Clean Bandit",15800,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
16,"No Promises (feat. Demi Lovato)","Cheat Codes",15152,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
17,"Mask Off",Future,14986,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,Thunder,"Imagine Dragons",14447,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
19,"That's What I Like","Bruno Mars",14426,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
20,"SUBEME LA RADIO","Enrique Iglesias",14320,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
21,"Despacito - Remix","Luis Fonsi",13937,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
22,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13872,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
23,Heaven,"Richie Campbell",13736,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
24,Issues,"Julia Michaels",13440,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
25,Passionfruit,Drake,12942,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
26,"Scared to Be Lonely","Martin Garrix",12692,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
27,Cold,"Maroon 5",12338,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
28,"Crying in the Club","Camila Cabello",11952,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
29,Believer,"Imagine Dragons",11771,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
30,"First Time",Kygo,11604,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
31,"Strip That Down","Liam Payne",11597,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
32,1-800-273-8255,Logic,11545,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
33,"There for You","Martin Garrix",11107,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
34,"Bad Liar","Selena Gomez",10977,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
35,"Galway Girl","Ed Sheeran",10884,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
36,Paris,"The Chainsmokers",10865,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
37,DNA.,"Kendrick Lamar",10399,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
38,"Good Life (with G-Eazy & Kehlani)",G-Eazy,9805,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
39,"The Cure","Lady Gaga",9693,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
40,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9624,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
41,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",9484,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
42,"Só Eu Sei",Virgul,9286,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
43,"XO TOUR Llif3","Lil Uzi Vert",8915,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
44,"Se Não Acordar Amanhã",Piruka,8697,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
45,"I Feel It Coming","The Weeknd",8615,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
46,"Olha a Explosão","MC Kevinho",8539,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
47,Starboy,"The Weeknd",8474,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
48,"Não Se Passa Nada",Piruka,8379,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
49,"Felices los 4",Maluma,8275,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
50,"Now Or Never",Halsey,8197,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
51,"You Don't Know Me - Radio Edit","Jax Jones",8135,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
52,Mama,"Jonas Blue",7298,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
