,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Faz Gostoso",Blaya,23737,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
2,"Amor de Verdade","MC Kekel",22464,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",21659,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
4,"God's Plan",Drake,20717,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,"Better Now","Post Malone",19371,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,FRIENDS,Marshmello,17282,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,"rockstar (feat. 21 Savage)","Post Malone",17036,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
8,X,"Nicky Jam",15975,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
9,"Call Out My Name","The Weeknd",15876,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
10,"no tears left to cry","Ariana Grande",14835,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
11,"Nice For What",Drake,14111,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
12,"One Kiss (with Dua Lipa)","Calvin Harris",13884,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
13,Paranoid,"Post Malone",13438,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
14,"Love Lies (with Normani)",Khalid,12432,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
15,SAD!,XXXTENTACION,10830,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
16,Mine,Bazzi,10824,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
17,"Ta Tum Tum","MC Kevinho",10364,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
18,"The Middle",Zedd,9950,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
19,"In My Blood","Shawn Mendes",9821,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
20,Stay,"Post Malone",9757,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
21,IDGAF,"Dua Lipa",9697,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
22,"Spoil My Night (feat. Swae Lee)","Post Malone",9337,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
23,Downtown,Anitta,9213,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
24,"Look Alive (feat. Drake)","BlocBoy JB",9209,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
25,"I Like It","Cardi B",9151,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
26,"All The Stars (with SZA)","Kendrick Lamar",9060,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
27,KOD,"J. Cole",8998,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
28,Barking,Ramz,8843,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
29,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,8841,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
30,"Walk It Talk It",Migos,8758,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
31,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,8632,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
32,GOTTI,6ix9ine,8533,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
33,"Rich & Sad","Post Malone",8515,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
34,"Water - Single Version","Richie Campbell",8445,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
35,Esskeetit,"Lil Pump",8433,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
36,"Échame La Culpa","Luis Fonsi",8411,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
37,"Chaminé (Zara G)","Wet Bed Gang",8391,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
38,"Over Now","Post Malone",8339,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
39,Dura,"Daddy Yankee",8239,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
40,"Freaky Friday (feat. Chris Brown)","Lil Dicky",8180,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
41,Havana,"Camila Cabello",7985,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
42,"Zack And Codeine","Post Malone",7314,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
43,Silence,Marshmello,7307,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
44,"A Vida Toda","Carolina Deslandes",7226,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
45,"Ball For Me (feat. Nicki Minaj)","Post Malone",7180,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
46,"Same Bitches (feat. G-Eazy & YG)","Post Malone",6950,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
47,"Wake Me Up - Radio Edit",Avicii,6948,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
48,"Blame It On Me","Post Malone",6921,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
49,"Takin' Shots","Post Malone",6758,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
50,Otherside,"Post Malone",6678,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
51,"New Rules","Dua Lipa",6650,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
52,"Salto Alto",Piruka,6467,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
53,"Say Something","Justin Timberlake",6008,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
54,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",6008,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
55,"Candy Paint","Post Malone",5984,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
56,"92 Explorer","Post Malone",5705,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
57,Nevermind,"Dennis Lloyd",5587,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
58,Everyday,Logic,5537,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
