,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",23474,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",23085,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
3,"Échame La Culpa","Luis Fonsi",20135,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,"Never Be the Same","Camila Cabello",20000,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
5,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,16983,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
6,"River (feat. Ed Sheeran)",Eminem,16004,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
7,"Só Vim Dizer Yau",Piruka,15886,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
8,Downtown,Anitta,15861,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
9,"Water - Single Version","Richie Campbell",15166,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
10,Wolves,"Selena Gomez",14801,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
11,"New Rules","Dua Lipa",14643,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
12,"Salto Alto",Piruka,14512,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
13,Silence,Marshmello,14407,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,"Him & I (with Halsey)",G-Eazy,14139,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
15,"Dusk Till Dawn - Radio Edit",ZAYN,12887,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
16,Perfect,"Ed Sheeran",12506,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
17,"I Fall Apart","Post Malone",12491,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
18,"A Vida Toda","Carolina Deslandes",12484,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
19,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",12228,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
20,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",12085,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
21,"Não Faz Isso",Piruka,11910,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
22,"Me Rehúso","Danny Ocean",11395,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
