,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",26087,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,Unforgettable,"French Montana",25774,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Mi Gente","J Balvin",25556,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
4,"2U (feat. Justin Bieber)","David Guetta",23040,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
5,Attention,"Charlie Puth",21127,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
6,"Felices los 4",Maluma,20737,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
7,Mama,"Jonas Blue",19705,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",19493,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
9,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17846,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
10,"Shape of You","Ed Sheeran",17254,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
11,"There's Nothing Holdin' Me Back","Shawn Mendes",16272,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
12,Thunder,"Imagine Dragons",15888,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
13,"Strip That Down","Liam Payne",15725,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
14,"XO TOUR Llif3","Lil Uzi Vert",15682,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
15,Congratulations,"Post Malone",15633,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
16,"Despacito - Remix","Luis Fonsi",15620,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
17,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",14891,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
18,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",14519,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
19,Believer,"Imagine Dragons",14212,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
20,HUMBLE.,"Kendrick Lamar",13989,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
21,"There for You","Martin Garrix",13538,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
