,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",24840,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,Unforgettable,"French Montana",24005,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Mi Gente","J Balvin",23734,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
4,Attention,"Charlie Puth",21498,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
5,"2U (feat. Justin Bieber)","David Guetta",21495,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
6,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",19379,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
7,"Felices los 4",Maluma,18795,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
8,Mama,"Jonas Blue",18178,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
9,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17283,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
10,"Strip That Down","Liam Payne",17232,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
11,"Shape of You","Ed Sheeran",16288,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
12,"There's Nothing Holdin' Me Back","Shawn Mendes",15669,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
13,"Despacito - Remix","Luis Fonsi",15139,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
14,"XO TOUR Llif3","Lil Uzi Vert",15032,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
15,Thunder,"Imagine Dragons",14920,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
16,Congratulations,"Post Malone",14486,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
17,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",14316,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
18,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",13925,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
19,Believer,"Imagine Dragons",13747,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
20,"Sorry Not Sorry","Demi Lovato",13099,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
21,HUMBLE.,"Kendrick Lamar",12802,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
22,"There for You","Martin Garrix",12701,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
23,"Crying in the Club","Camila Cabello",12564,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
24,"No Promises (feat. Demi Lovato)","Cheat Codes",12552,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
25,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",11852,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
26,"Fetish (feat. Gucci Mane)","Selena Gomez",11564,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
27,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",11369,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
28,"Mask Off",Future,11317,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
29,Signs,Drake,11260,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
30,"New Rules","Dua Lipa",11194,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
31,"Something Just Like This","The Chainsmokers",11129,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
32,"Symphony (feat. Zara Larsson)","Clean Bandit",11086,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
33,"Bad Liar","Selena Gomez",10850,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
34,"SUBEME LA RADIO","Enrique Iglesias",10629,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
35,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",10272,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
36,"Me Rehúso","Danny Ocean",10082,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
37,Redbone,"Childish Gambino",9960,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
38,Location,Khalid,9466,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
39,"Stay (with Alessia Cara)",Zedd,8920,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
40,"Scared to Be Lonely","Martin Garrix",8743,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
41,Heaven,"Richie Campbell",8635,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
42,"In The End","Linkin Park",8631,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
43,"Sign of the Times","Harry Styles",8458,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
44,"It Ain't Me (with Selena Gomez)",Kygo,8450,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
45,"That's What I Like","Bruno Mars",8022,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
46,"Get Low (with Liam Payne)",Zedd,8020,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
47,"More Than You Know","Axwell /\ Ingrosso",7863,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
48,"Now Or Never",Halsey,7641,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
49,"I Like Me Better",Lauv,7564,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
50,Numb,"Linkin Park",7401,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h
51,"Olha a Explosão","MC Kevinho",7249,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
52,"Slow Hands","Niall Horan",7092,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
53,"Your Song","Rita Ora",7081,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
54,1-800-273-8255,Logic,7012,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
55,"Galway Girl","Ed Sheeran",6909,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
56,"Rollin (feat. Future & Khalid)","Calvin Harris",6634,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
57,Malibu,"Miley Cyrus",6337,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
58,Cold,"Maroon 5",6094,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
59,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",6070,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
60,"BUTTERFLY EFFECT","Travis Scott",6049,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
61,Starboy,"The Weeknd",5868,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
62,Passionfruit,Drake,5744,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
63,"Heavy (feat. Kiiara)","Linkin Park",5729,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4
64,"Glorious (feat. Skylar Grey)",Macklemore,5352,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
65,Praying,Kesha,5345,https://open.spotify.com/track/79NlESqzFSW0hdBWgls4FX
66,"First Time",Kygo,5169,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
67,"Escápate Conmigo",Wisin,5070,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
68,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",5020,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
69,Down,"Fifth Harmony",4781,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
70,Paradinha,Anitta,4716,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
71,"Most Girls","Hailee Steinfeld",4675,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
72,"Vente Pa' Ca","Ricky Martin",4672,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
73,"Chantaje (feat. Maluma)",Shakira,4589,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
74,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,4501,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
75,"Você Partiu Meu Coração","Nego do Borel",4490,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
76,"Feel It Still","Portugal. The Man",4433,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
77,"Me Enamoré",Shakira,4391,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
78,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,4204,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
79,"One More Light","Linkin Park",4191,https://open.spotify.com/track/3xXBsjrbG1xQIm1xv1cKOt
80,"Se Não Acordar Amanhã",Piruka,4176,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
81,"O Grave Bater","MC Kevinho",4172,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
