,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",28824,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,"New Rules","Dua Lipa",20790,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,"Dusk Till Dawn - Radio Edit",ZAYN,19448,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,1-800-273-8255,Logic,17672,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
5,Unforgettable,"French Montana",17669,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
6,"Jocelyn Flores",XXXTENTACION,16745,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
7,"Mi Gente","J Balvin",16616,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
8,Havana,"Camila Cabello",16128,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,"Felices los 4",Maluma,16044,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
10,"Too Good At Goodbyes - Edit","Sam Smith",14930,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
11,Silence,Marshmello,14717,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"XO TOUR Llif3","Lil Uzi Vert",14292,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",14229,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
14,"Friends (with BloodPop®)","Justin Bieber",14188,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
15,"Me Rehúso","Danny Ocean",14117,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,Congratulations,"Post Malone",13756,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
17,"What Lovers Do (feat. SZA)","Maroon 5",11877,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
