,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",34430,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",25674,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Salto Alto",Piruka,24435,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
4,"New Rules","Dua Lipa",22498,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"Dusk Till Dawn - Radio Edit",ZAYN,21939,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
6,"Não Faz Isso",Piruka,21100,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
7,"Gucci Gang","Lil Pump",20642,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
8,"Too Good At Goodbyes","Sam Smith",19445,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
9,"What Lovers Do (feat. SZA)","Maroon 5",18105,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
10,Silence,Marshmello,18003,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,Wolves,"Selena Gomez",17952,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,1-800-273-8255,Logic,16742,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
13,Unforgettable,"French Montana",16175,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
14,Perfect,"Ed Sheeran",15963,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
15,"Me Rehúso","Danny Ocean",15384,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,"I Fall Apart","Post Malone",14471,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,Aleluia,"Wet Bed Gang",14208,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
18,"Let You Down",NF,14080,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
