,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,25843,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,rockstar,"Post Malone",18857,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,"Échame La Culpa","Luis Fonsi",18443,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,"Water - Single Version","Richie Campbell",18146,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
5,Havana,"Camila Cabello",17434,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
6,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,15826,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
7,IDGAF,"Dua Lipa",15504,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
8,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",15257,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
9,"Never Be the Same","Camila Cabello",15247,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
10,Downtown,Anitta,15239,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
11,"River (feat. Ed Sheeran)",Eminem,14484,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
12,Silence,Marshmello,12976,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,"Salto Alto",Piruka,12965,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
14,"Him & I (with Halsey)",G-Eazy,12882,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
15,"All The Stars (with SZA)","Kendrick Lamar",12690,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
16,"New Rules","Dua Lipa",12529,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
17,"Let You Down",NF,12098,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,"Pray For Me (with Kendrick Lamar)","The Weeknd",12095,https://open.spotify.com/track/6ZNo7Vi0TE9ul1fhKd4S1M
19,Wolves,"Selena Gomez",11864,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
20,"Só Vim Dizer Yau",Piruka,11733,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
21,"Sick Boy","The Chainsmokers",11701,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
22,"I Fall Apart","Post Malone",11588,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
23,"A Vida Toda","Carolina Deslandes",11031,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
24,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",10775,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
25,"Me Rehúso","Danny Ocean",10558,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
26,"Dusk Till Dawn - Radio Edit",ZAYN,10495,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
27,Perfect,"Ed Sheeran",10037,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
28,"O Clima",Lhast,9701,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
29,Slowly,"Richie Campbell",9670,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
30,"Shape of You","Ed Sheeran",9663,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
31,"Não Faz Isso",Piruka,9611,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
32,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",9444,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
33,"Feel It Still","Portugal. The Man",9437,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
34,"XO TOUR Llif3","Lil Uzi Vert",9261,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
35,"Too Good At Goodbyes","Sam Smith",9159,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
36,Unforgettable,"French Montana",8963,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
37,"I Miss You (feat. Julia Michaels)","Clean Bandit",8809,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
38,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",8612,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
39,HUMBLE.,"Kendrick Lamar",8392,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
40,Thunder,"Imagine Dragons",8376,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
41,Corazón,Maluma,8305,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
42,"Say Something","Justin Timberlake",8132,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
43,Congratulations,"Post Malone",8100,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
44,"Tell Me You Love Me","Demi Lovato",8073,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
45,Aleluia,"Wet Bed Gang",7951,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
46,"The Middle",Zedd,7813,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
47,"What Lovers Do (feat. SZA)","Maroon 5",7769,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
48,"Felices los 4",Maluma,7704,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
49,1-800-273-8255,Logic,7624,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
50,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",7430,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
51,"Reggaetón Lento (Remix)",CNCO,7353,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
52,Naked,"James Arthur",7219,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
53,"Stir Fry",Migos,7140,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
54,Mine,Bazzi,7111,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
55,"Heaven - Single Version","Richie Campbell",6700,https://open.spotify.com/track/3u44nNvPgxneJFFIrlbAz2
56,"Gucci Gang","Lil Pump",6618,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
57,"Que Tiro Foi Esse","Jojo Maronttinni",6581,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P
58,"Ta Tum Tum","MC Kevinho",6441,https://open.spotify.com/track/42TXKY5AaAn4dzAcRLyNoK
59,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,6393,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
60,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",6339,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
61,"How Long","Charlie Puth",6339,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
62,Oquelávai,D.A.M.A.,6172,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
63,Stress,"Richie Campbell",6169,https://open.spotify.com/track/7cdfbzBvgdMNl4eJTC3AqM
64,"No Limit",G-Eazy,6106,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
65,"This Is Me","Keala Settle",5818,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
66,"LOVE. FEAT. ZACARI.","Kendrick Lamar",5789,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
67,Machika,"J Balvin",5742,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
68,Narcos,Migos,5511,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
69,"Trevo (Tu)",ANAVITÓRIA,5450,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
70,Betrayed,"Lil Xan",5314,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
71,"Rewrite The Stars","Zac Efron",5312,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
72,"She Loves Control","Camila Cabello",5288,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
73,"Não Sinto","Wet Bed Gang",5286,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
74,"Do You No Wrong - Single Version","Richie Campbell",5258,https://open.spotify.com/track/6FInCuMbSlhdlkiFv36KUi
75,"Jocelyn Flores",XXXTENTACION,5246,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
76,"Bartier Cardi (feat. 21 Savage)","Cardi B",5164,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
77,"A Nossa Vez",Calema,5151,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
78,"Tip Toe (feat. French Montana)","Jason Derulo",5125,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
79,Attention,"Charlie Puth",5035,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
80,Rabiola,"MC Kevinho",4991,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
81,Anywhere,"Rita Ora",4943,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
82,"Se Não Acordar Amanhã",Piruka,4867,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
83,Espera,"Fernando Daniel",4865,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
84,"Cala a Boca","Holly Hood",4756,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
85,"Young Dumb & Broke",Khalid,4721,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
86,"Mo Boy",Dillaz,4699,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
87,"Não Se Passa Nada",Piruka,4637,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
88,"Mi Gente","J Balvin",4623,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
89,Location,Khalid,4518,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
90,Paraíso,"Lucas Lucco",4484,https://open.spotify.com/track/7u9maPG2E4cN9qChpe80qm
91,"Eyes Open","Richie Campbell",4364,https://open.spotify.com/track/1VfBP408SQEUHACKGwKJra
92,goosebumps,"Travis Scott",4354,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
93,"Nowadays (feat. Landon Cube)","Lil Skies",4344,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
94,Fácil,"Holly Hood",4256,https://open.spotify.com/track/48xv7MWpMcpagWkgywOpXT
95,Believer,"Imagine Dragons",4250,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
96,"R.I.P Holly Hood","Holly Hood",4247,https://open.spotify.com/track/2eMDFmOQ4mWJoI6YcKYNOy
97,"Do I Wanna Know?","Arctic Monkeys",4211,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
98,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",4210,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
99,"Só Uma Vibe (Prod. Twins)",Dengaz,4066,https://open.spotify.com/track/6r1dkC7q1PiAB21e6RKwSo
100,"More Than You Know","Axwell /\ Ingrosso",4035,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
101,"Esfrega Esfrega","Deejay Telio",4010,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
102,"Capital Letters","Hailee Steinfeld",3993,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
103,"Something Just Like This","The Chainsmokers",3987,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
104,"Sky Walker (feat. Travis Scott)",Miguel,3982,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
105,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",3958,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
106,"Candy Paint","Post Malone",3947,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
107,"Filho da Guida","9 Miller",3942,https://open.spotify.com/track/75AvbbGV21JDfukB6BTGBi
108,"Your Song","Rita Ora",3937,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
