,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",35322,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",24881,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Dusk Till Dawn - Radio Edit",ZAYN,24323,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,"New Rules","Dua Lipa",23951,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,1-800-273-8255,Logic,19274,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,Unforgettable,"French Montana",18564,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
7,Silence,Marshmello,18191,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
8,"What Lovers Do (feat. SZA)","Maroon 5",17947,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
9,"Too Good At Goodbyes - Edit","Sam Smith",17942,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
10,"Me Rehúso","Danny Ocean",17238,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
11,"Jocelyn Flores",XXXTENTACION,16680,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
12,"Feel It Still","Portugal. The Man",16516,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
13,"Mi Gente","J Balvin",15975,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
14,"Friends (with BloodPop®)","Justin Bieber",15550,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
15,"I Fall Apart","Post Malone",14827,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
16,Congratulations,"Post Malone",14694,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
17,"What About Us",P!nk,14678,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
18,"Felices los 4",Maluma,14473,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
19,"XO TOUR Llif3","Lil Uzi Vert",14423,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
20,"Sorry Not Sorry","Demi Lovato",13791,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
21,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",13446,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
