,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",24560,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",22289,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",21544,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,"Felices los 4",Maluma,20338,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
5,"2U (feat. Justin Bieber)","David Guetta",18455,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
6,Attention,"Charlie Puth",17539,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,Mama,"Jonas Blue",16289,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",15649,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
9,"Shape of You","Ed Sheeran",14506,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
10,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",14074,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
11,"XO TOUR Llif3","Lil Uzi Vert",13051,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
12,"There's Nothing Holdin' Me Back","Shawn Mendes",12944,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
13,"Despacito - Remix","Luis Fonsi",12749,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
14,Thunder,"Imagine Dragons",12659,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
15,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",12509,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
16,"Strip That Down","Liam Payne",12234,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
17,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",11955,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
18,"New Rules","Dua Lipa",11609,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
19,"No Promises (feat. Demi Lovato)","Cheat Codes",11600,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
20,Congratulations,"Post Malone",11562,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,HUMBLE.,"Kendrick Lamar",11251,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
22,Believer,"Imagine Dragons",11138,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
23,"There for You","Martin Garrix",11065,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
24,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",11026,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
25,"Something Just Like This","The Chainsmokers",9828,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
26,"Me Rehúso","Danny Ocean",9643,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
27,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",9264,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
28,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",9128,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
29,"Symphony (feat. Zara Larsson)","Clean Bandit",9039,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
