,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",26294,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Échame La Culpa","Luis Fonsi",18600,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,18548,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
4,Havana,"Camila Cabello",17867,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"River (feat. Ed Sheeran)",Eminem,17555,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
6,"Salto Alto",Piruka,16323,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
7,"New Rules","Dua Lipa",16167,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
8,Wolves,"Selena Gomez",15775,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,"Só Vim Dizer Yau",Piruka,15692,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
10,Downtown,Anitta,15532,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
11,"Water - Single Version","Richie Campbell",14992,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
12,Silence,Marshmello,14863,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,"Him & I (with Halsey)",G-Eazy,14641,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
14,"Não Faz Isso",Piruka,13793,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
15,"Dusk Till Dawn - Radio Edit",ZAYN,13622,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
16,"Gucci Gang","Lil Pump",13548,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
17,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",13433,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
18,Perfect,"Ed Sheeran",13380,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
19,"Too Good At Goodbyes","Sam Smith",12764,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
20,"A Vida Toda","Carolina Deslandes",12446,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
