,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"2U (feat. Justin Bieber)","David Guetta",26757,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",24354,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
3,Attention,"Charlie Puth",23345,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
4,Unforgettable,"French Montana",21750,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
5,"Shape of You","Ed Sheeran",20907,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
6,"Despacito - Remix","Luis Fonsi",20702,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
7,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",20465,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
8,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",20142,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
9,HUMBLE.,"Kendrick Lamar",19626,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
10,"There's Nothing Holdin' Me Back","Shawn Mendes",18350,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,"Symphony (feat. Zara Larsson)","Clean Bandit",16673,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
12,"Sign of the Times","Harry Styles",16640,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
13,"No Promises (feat. Demi Lovato)","Cheat Codes",15581,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
14,"Something Just Like This","The Chainsmokers",15483,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
15,"Mask Off",Future,14873,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
16,"Stay (with Alessia Cara)",Zedd,14844,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
17,"SUBEME LA RADIO","Enrique Iglesias",14303,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
18,"XO TOUR Llif3","Lil Uzi Vert",14220,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
19,"Strip That Down","Liam Payne",14208,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
20,Thunder,"Imagine Dragons",14135,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
21,"There for You","Martin Garrix",14012,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
22,Congratulations,"Post Malone",13822,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,Malibu,"Miley Cyrus",13767,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
24,Heaven,"Richie Campbell",13219,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
25,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13184,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
26,"Crying in the Club","Camila Cabello",13045,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
27,Mama,"Jonas Blue",12991,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
28,"Amar pelos Dois","Salvador Sobral",12923,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
29,"It Ain't Me (with Selena Gomez)",Kygo,11951,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
30,"Now Or Never",Halsey,11760,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
31,"Felices los 4",Maluma,11725,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
32,"Scared to Be Lonely","Martin Garrix",11668,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
33,"That's What I Like","Bruno Mars",11556,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
34,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",11489,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
35,Believer,"Imagine Dragons",11316,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
36,Cold,"Maroon 5",10874,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
37,"Bad Liar","Selena Gomez",10785,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
38,Passionfruit,Drake,10732,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
39,1-800-273-8255,Logic,10658,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
40,"Galway Girl","Ed Sheeran",10586,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
41,"First Time",Kygo,10522,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
42,Redbone,"Childish Gambino",9739,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
43,Issues,"Julia Michaels",9631,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
44,"Olha a Explosão","MC Kevinho",8947,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
45,"Swish Swish","Katy Perry",8893,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
46,DNA.,"Kendrick Lamar",8785,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
47,Paris,"The Chainsmokers",8620,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
48,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,8600,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
49,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",8408,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
50,"Se Não Acordar Amanhã",Piruka,8061,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
51,Location,Khalid,6878,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
52,"Só Eu Sei",Virgul,6828,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
53,"Slow Hands","Niall Horan",6784,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
54,"The Cure","Lady Gaga",6459,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
55,"Rap Consciente",Valete,6193,https://open.spotify.com/track/3Th4j4YtGqI1et8nSeW0JO
56,Down,"Fifth Harmony",6018,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
