,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",30497,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,"Dusk Till Dawn - Radio Edit",ZAYN,21931,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
3,"New Rules","Dua Lipa",21922,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Mi Gente","J Balvin",21805,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
5,Unforgettable,"French Montana",20283,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
6,1-800-273-8255,Logic,19698,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
7,Havana,"Camila Cabello",17942,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
8,"Felices los 4",Maluma,17592,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
9,"Too Good At Goodbyes - Edit","Sam Smith",17022,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
10,Silence,Marshmello,16664,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,"Friends (with BloodPop®)","Justin Bieber",16342,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
12,"Jocelyn Flores",XXXTENTACION,15870,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
13,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",15518,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
14,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",14808,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
15,"Me Rehúso","Danny Ocean",14444,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,"What Lovers Do (feat. SZA)","Maroon 5",14367,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
17,"Sorry Not Sorry","Demi Lovato",14258,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
18,"Look What You Made Me Do","Taylor Swift",14258,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
19,"XO TOUR Llif3","Lil Uzi Vert",14018,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
20,Congratulations,"Post Malone",13274,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,"Glorious (feat. Skylar Grey)",Macklemore,12986,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
22,Mama,"Jonas Blue",12923,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
23,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",12873,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
24,Attention,"Charlie Puth",12469,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
25,"Shape of You","Ed Sheeran",12177,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
26,"2U (feat. Justin Bieber)","David Guetta",12016,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
27,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",11996,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
28,Thunder,"Imagine Dragons",11775,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
29,HUMBLE.,"Kendrick Lamar",11045,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
30,"Strip That Down","Liam Payne",10814,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
31,"What About Us",P!nk,10741,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
