,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",24946,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,SAD!,XXXTENTACION,23474,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
3,"Don’t Matter To Me",Drake,21693,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
4,"Lucid Dreams","Juice WRLD",21237,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
5,"In My Feelings",Drake,20329,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
6,"Girls Like You (feat. Cardi B)","Maroon 5",19526,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,"One Kiss (with Dua Lipa)","Calvin Harris",19260,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"Better Now","Post Malone",19102,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
9,"Mafiosa (feat. Caroliina)",Lartiste,18731,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
10,"Solo (feat. Demi Lovato)","Clean Bandit",16602,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"I Like It","Cardi B",16595,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"God's Plan",Drake,16448,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
13,Nonstop,Drake,16095,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
14,X,"Nicky Jam",15540,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
15,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,15535,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
16,"Faz Gostoso",Blaya,15072,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
17,changes,XXXTENTACION,14937,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
18,"Taste (feat. Offset)",Tyga,14749,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
19,"Ocean (feat. Khalid)","Martin Garrix",14608,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
20,Moonlight,XXXTENTACION,14245,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
21,"Jackie Chan",Tiësto,14087,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"Jocelyn Flores",XXXTENTACION,13392,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
23,"Te Boté - Remix","Nio Garcia",13292,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
24,"Nice For What",Drake,12134,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
25,Youngblood,"5 Seconds of Summer",11948,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"no tears left to cry","Ariana Grande",11220,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
27,"Back To You","Selena Gomez",11215,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
28,"I'm Upset",Drake,10889,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
29,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,10070,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
30,FRIENDS,Marshmello,10068,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
31,"Born To Be Yours",Kygo,9997,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
32,"rockstar (feat. 21 Savage)","Post Malone",9817,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
33,"Psycho (feat. Ty Dolla $ign)","Post Malone",9708,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
34,"In My Blood","Shawn Mendes",9435,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
35,"Bed (feat. Ariana Grande)","Nicki Minaj",9410,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
36,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,9351,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
37,"Só Quer Vrau","MC MM",9208,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
38,"lovely (with Khalid)","Billie Eilish",9167,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
39,Rise,"Jonas Blue",9163,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
40,Emotionless,Drake,9014,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
41,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,8890,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
42,Flames,"David Guetta",8688,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
43,"Sin Pijama","Becky G",8679,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
44,"Ta Tum Tum","MC Kevinho",8508,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
45,"NÓS2 (feat. Deezy)",Bispo,8454,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
46,Downtown,Anitta,8278,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
47,"Look Alive (feat. Drake)","BlocBoy JB",8028,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
48,"Everybody Dies In Their Nightmares",XXXTENTACION,7991,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
49,APESHIT,"The Carters",7733,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
50,"Romance Com Safadeza","Wesley Safadão",7615,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
51,Nevermind,"Dennis Lloyd",6339,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
52,"Mob Ties",Drake,6332,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
53,"Ao Vivo E A Cores","Matheus & Kauan",6055,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
54,"Love Lies (with Normani)",Khalid,5966,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
55,Elevate,Drake,5869,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
56,"Look At Me!",XXXTENTACION,5821,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
57,Papum,"MC Kevinho",5734,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
58,"X - Remix","Nicky Jam",5293,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
59,"Start Again (feat. Logic)",OneRepublic,5289,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
60,"Échame La Culpa","Luis Fonsi",5159,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
61,"Dona Maria","Thiago Brava",5149,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
62,"Chaminé (Zara G)","Wet Bed Gang",5108,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
63,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",5066,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
64,"No Es Justo","J Balvin",5047,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
65,"The Middle",Zedd,5011,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
66,Mine,Bazzi,5003,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
67,"Call Out My Name","The Weeknd",4922,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
68,IDGAF,"Dua Lipa",4850,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
69,"All Girls Are The Same","Juice WRLD",4846,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
70,"XO TOUR Llif3","Lil Uzi Vert",4845,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
71,Havana,"Camila Cabello",4813,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
72,Fuleragem,"MC WM",4776,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
73,"All Mine","Kanye West",4772,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
74,Survival,Drake,4687,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
75,"New Rules","Dua Lipa",4665,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
76,"Jogo do Amor","MC Bruninho",4593,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
77,"A Vida Toda","Carolina Deslandes",4571,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
78,Body,"Loud Luxury",4570,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
79,"Shape of You","Ed Sheeran",4534,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
80,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,4489,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
81,"Water - Single Version","Richie Campbell",4478,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
82,"Can’t Take A Joke",Drake,4468,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
83,goosebumps,"Travis Scott",4432,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
84,Barking,Ramz,4431,https://open.spotify.com/track/2U5cq89GCnsR1yixKkC8d5
85,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,4424,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
86,Silence,Marshmello,4393,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
