,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",28913,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,"Faz Gostoso",Blaya,25565,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
3,"Better Now","Post Malone",24780,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"One Kiss (with Dua Lipa)","Calvin Harris",22690,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,"God's Plan",Drake,19768,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,X,"Nicky Jam",19465,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
7,"This Is America","Childish Gambino",18420,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
8,FRIENDS,Marshmello,18300,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,"Psycho (feat. Ty Dolla $ign)","Post Malone",16630,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
10,"Youth feat. Khalid","Shawn Mendes",16067,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
11,"In My Blood","Shawn Mendes",15918,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
12,"Nice For What",Drake,15792,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
13,"Call Out My Name","The Weeknd",14377,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
14,"no tears left to cry","Ariana Grande",13913,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
15,"rockstar (feat. 21 Savage)","Post Malone",13794,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
16,"Love Lies (with Normani)",Khalid,12625,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Back To You","Selena Gomez",12167,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
18,"I Like It","Cardi B",10771,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
19,Mine,Bazzi,10159,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
20,"Mafiosa (feat. Caroliina)",Lartiste,10064,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
21,"Look Alive (feat. Drake)","BlocBoy JB",10036,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
22,"The Middle",Zedd,10035,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
23,"Ta Tum Tum","MC Kevinho",9738,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
24,Flames,"David Guetta",9540,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
25,Youngblood,"5 Seconds of Summer",9319,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
26,IDGAF,"Dua Lipa",9243,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
27,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,9215,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
28,"lovely (with Khalid)","Billie Eilish",8899,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
29,SAD!,XXXTENTACION,8881,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,"Só Quer Vrau","MC MM",8840,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
31,"All The Stars (with SZA)","Kendrick Lamar",8756,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
32,Paranoid,"Post Malone",8722,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
33,Nervous,"Shawn Mendes",8719,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
34,"FAKE LOVE",BTS,8500,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
35,"Walk It Talk It",Migos,8494,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
36,Downtown,Anitta,8454,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
37,Barking,Ramz,8339,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
38,OTW,Khalid,8315,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
39,"Échame La Culpa","Luis Fonsi",8266,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
40,"Water - Single Version","Richie Campbell",7695,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
41,"Where Were You In The Morning?","Shawn Mendes",7577,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs
42,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,7555,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
43,GOTTI,6ix9ine,7524,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
44,Nevermind,"Dennis Lloyd",7377,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
45,"Chaminé (Zara G)","Wet Bed Gang",7339,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
46,"Lost In Japan","Shawn Mendes",7215,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
47,"A Vida Toda","Carolina Deslandes",7034,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
48,"Freaky Friday (feat. Chris Brown)","Lil Dicky",6982,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
49,"Solo (feat. Demi Lovato)","Clean Bandit",6837,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
50,Havana,"Camila Cabello",6657,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
51,"Fallin' All In You","Shawn Mendes",6603,https://open.spotify.com/track/5I8oEqbk2ZBmQfXCrZbUFb
52,"New Rules","Dua Lipa",6556,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
53,Stay,"Post Malone",6384,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
54,"Like To Be You feat. Julia Michaels","Shawn Mendes",6230,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
55,Why,"Shawn Mendes",5874,https://open.spotify.com/track/1KXFoiT2n4QXRsFvhWNI4I
56,"Te Boté - Remix","Nio Garcia",5870,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
57,"Particular Taste","Shawn Mendes",5828,https://open.spotify.com/track/1mmAqhLcvPrknbslMiDlyU
58,"Sangria Wine","Pharrell Williams",5816,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
59,"Because I Had You","Shawn Mendes",5792,https://open.spotify.com/track/7hlhojpax9zg2FNdBLY5ox
60,Mutual,"Shawn Mendes",5716,https://open.spotify.com/track/0rrfXLr1p1yxsUy7LrKoYT
61,Esskeetit,"Lil Pump",5539,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
62,"Playinwitme (feat. Kehlani)",KYLE,5489,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
63,"Perfectly Wrong","Shawn Mendes",5479,https://open.spotify.com/track/0UTHr20nqVFMoji8xYE9yl
64,Papum,"MC Kevinho",5470,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
65,Somebody,"The Chainsmokers",5301,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
66,Queen,"Shawn Mendes",5141,https://open.spotify.com/track/17FyWGvqby379Q92sn23jW
67,Silence,Marshmello,5125,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
