,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,25502,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Faz Gostoso",Blaya,25256,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
3,"Call Out My Name","The Weeknd",21451,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
4,X,"Nicky Jam",20455,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
5,"Amor de Verdade","MC Kekel",20058,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
6,"Psycho (feat. Ty Dolla $ign)","Post Malone",18871,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
7,FRIENDS,Marshmello,18864,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
8,"Nice For What",Drake,18203,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
9,"Love Lies (with Normani)",Khalid,15929,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
10,"All The Stars (with SZA)","Kendrick Lamar",15132,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
11,IDGAF,"Dua Lipa",14895,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
12,rockstar,"Post Malone",14275,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
13,SAD!,XXXTENTACION,13991,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,"Look Alive (feat. Drake)","BlocBoy JB",13438,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
15,"One Kiss (with Dua Lipa)","Calvin Harris",13336,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,"The Middle",Zedd,12353,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
17,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,12262,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
18,"In My Blood","Shawn Mendes",12018,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
19,Downtown,Anitta,11984,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
20,"Échame La Culpa","Luis Fonsi",11968,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
21,"Ta Tum Tum","MC Kevinho",11865,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
22,"Freaky Friday (feat. Chris Brown)","Lil Dicky",11847,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
23,Mine,Bazzi,11174,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
24,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,10792,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
25,"Water - Single Version","Richie Campbell",10730,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
26,Havana,"Camila Cabello",10392,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
27,"Walk It Talk It",Migos,10309,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
28,"New Rules","Dua Lipa",10287,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
29,"Say Something","Justin Timberlake",10243,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
30,Dura,"Daddy Yankee",10182,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
31,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",9983,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
32,"Chaminé (Zara G)","Wet Bed Gang",9980,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
33,"Wasted Times","The Weeknd",9909,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
34,Barking,Ramz,9708,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
35,"Let Me",ZAYN,9627,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
36,"I Like It","Cardi B",9173,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
37,"Salto Alto",Piruka,9047,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
38,Silence,Marshmello,8973,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
39,"Me Rehúso","Danny Ocean",8760,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
40,Wolves,"Selena Gomez",8575,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
41,"Shape of You","Ed Sheeran",8574,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
42,Everyday,Logic,8406,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
43,"I Fall Apart","Post Malone",8280,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
44,"Já Se Passou Tudo",Piruka,8049,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
45,Unforgettable,"French Montana",8029,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
46,"Try Me","The Weeknd",8012,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
47,"A Vida Toda","Carolina Deslandes",8002,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
48,"XO TOUR Llif3","Lil Uzi Vert",8000,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
49,"Pray For Me (with Kendrick Lamar)","The Weeknd",7780,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
50,"Never Be the Same","Camila Cabello",7747,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
51,Esskeetit,"Lil Pump",7145,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
52,Nevermind,"Dennis Lloyd",7019,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
53,Moonlight,XXXTENTACION,6734,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
54,"Like I Do","David Guetta",6402,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
55,"Plug Walk","Rich The Kid",6075,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
56,Flames,"David Guetta",5761,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
57,Delicate,"Taylor Swift",5707,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
58,Slowly,"Richie Campbell",5673,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
59,"Lost In Japan","Shawn Mendes",5660,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
60,"Remind Me to Forget",Kygo,5651,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
61,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",5579,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
62,"Be Careful","Cardi B",5316,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
63,"Mad Love","Sean Paul",5207,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
64,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",5002,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
65,Perfect,"Ed Sheeran",4939,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
66,HUMBLE.,"Kendrick Lamar",4886,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
67,JAPAN,"Famous Dex",4819,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
68,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",4799,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
69,GOTTI,6ix9ine,4748,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
70,Corazón,Maluma,4737,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
71,goosebumps,"Travis Scott",4666,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
72,"River (feat. Ed Sheeran)",Eminem,4665,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
73,"Dusk Till Dawn - Radio Edit",ZAYN,4641,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
74,Aleluia,"Wet Bed Gang",4607,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
75,"Feel It Still","Portugal. The Man",4605,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
76,"O Clima",Lhast,4603,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
77,"A Nossa Vez",Calema,4578,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
78,Thunder,"Imagine Dragons",4548,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
79,"Pensamento Leve",Domi,4444,https://open.spotify.com/track/7zAZsi0omv840Z0W92mg65
80,"Jocelyn Flores",XXXTENTACION,4356,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
81,Believer,"Imagine Dragons",4355,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
82,Naked,"James Arthur",4317,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
83,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",4283,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
84,Congratulations,"Post Malone",4219,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
85,"Me Niego",Reik,4197,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
86,"Barbie Tingz","Nicki Minaj",4194,https://open.spotify.com/track/2qsQ8eVDPmobZpvDxQCVQu
87,Rabiola,"MC Kevinho",4163,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
88,changes,XXXTENTACION,4153,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
89,"Powerglide (feat. Juicy J)","Rae Sremmurd",4151,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
90,"Whatever It Takes","Imagine Dragons",4117,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
91,"Dona Maria","Thiago Brava",4106,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
92,"I Miss You (feat. Julia Michaels)","Clean Bandit",4097,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
93,"You Are The Reason","Calum Scott",4085,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ
94,"Ric Flair Drip (& Metro Boomin)",Offset,4075,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
95,Attention,"Charlie Puth",4068,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
96,"Mo Boy",Dillaz,4037,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
97,"Trevo (Tu)",ANAVITÓRIA,3959,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
98,"Só Vim Dizer Yau",Piruka,3932,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
99,Machika,"J Balvin",3930,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
100,"Não Sinto","Wet Bed Gang",3927,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
101,"Não Faz Isso",Piruka,3919,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
102,"Avião De Papel","Carolina Deslandes",3917,https://open.spotify.com/track/4RPbbUpLuQsbVVqt5O6y0g
103,"I Wanna Know (feat. Bea Miller)",NOTD,3888,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
104,Indecente,Anitta,3882,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
105,"Too Good At Goodbyes","Sam Smith",3860,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
106,Oquelávai,D.A.M.A.,3854,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
107,Anywhere,"Rita Ora",3846,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
108,"More Than You Know","Axwell /\ Ingrosso",3770,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
109,"Voar (Gson)","Wet Bed Gang",3739,https://open.spotify.com/track/4VSQjXeWif1YluDDhY0eOY
110,"Sick Boy","The Chainsmokers",3715,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
111,1-800-273-8255,Logic,3703,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
112,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",3694,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
113,"Capital Letters","Hailee Steinfeld",3678,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
114,"EL BAÑO","Enrique Iglesias",3635,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
115,"El Préstamo",Maluma,3589,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
116,Location,Khalid,3581,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
117,"Tip Toe (feat. French Montana)","Jason Derulo",3576,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
118,Breathe,"Jax Jones",3563,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
119,"How Long","Charlie Puth",3548,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
120,"Os Meus Putos",Piruka,3521,https://open.spotify.com/track/2UvBjoDN0Btlvno0iBn7zH
121,"Playinwitme (feat. Kehlani)",KYLE,3506,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
