,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",23429,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,"2U (feat. Justin Bieber)","David Guetta",20148,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
3,Unforgettable,"French Montana",20006,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
4,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",19932,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,Attention,"Charlie Puth",18664,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
6,"Shape of You","Ed Sheeran",16427,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
7,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",16238,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
8,"Despacito - Remix","Luis Fonsi",16194,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
9,"There's Nothing Holdin' Me Back","Shawn Mendes",15074,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
10,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",14638,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
11,Mama,"Jonas Blue",14566,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
12,Congratulations,"Post Malone",14477,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
13,Thunder,"Imagine Dragons",14061,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
14,Believer,"Imagine Dragons",13760,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
15,"XO TOUR Llif3","Lil Uzi Vert",13592,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
16,"Felices los 4",Maluma,13186,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
17,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",12902,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
18,HUMBLE.,"Kendrick Lamar",12839,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
19,"Strip That Down","Liam Payne",12556,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
20,"Mi Gente","J Balvin",12350,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
21,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",11784,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
22,"There for You","Martin Garrix",11405,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
23,"Something Just Like This","The Chainsmokers",11215,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
24,"No Promises (feat. Demi Lovato)","Cheat Codes",10944,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
25,"SUBEME LA RADIO","Enrique Iglesias",10927,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
26,"Symphony (feat. Zara Larsson)","Clean Bandit",10805,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
27,"Crying in the Club","Camila Cabello",10722,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
28,"Mask Off",Future,10425,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
29,Signs,Drake,10233,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
30,Redbone,"Childish Gambino",9454,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
31,"Bad Liar","Selena Gomez",9178,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
32,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",9163,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
33,"Stay (with Alessia Cara)",Zedd,9099,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
34,Heaven,"Richie Campbell",8626,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
35,"It Ain't Me (with Selena Gomez)",Kygo,8369,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
