,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",25625,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",24193,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"New Rules","Dua Lipa",22568,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Felices los 4",Maluma,22490,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
5,"Look What You Made Me Do","Taylor Swift",20587,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
6,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",19987,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
7,1-800-273-8255,Logic,19410,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
8,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",18346,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
9,Mama,"Jonas Blue",18176,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
10,"2U (feat. Justin Bieber)","David Guetta",17877,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
11,Havana,"Camila Cabello",17419,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
12,"XO TOUR Llif3","Lil Uzi Vert",17295,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,"Friends (with BloodPop®)","Justin Bieber",17177,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
14,Attention,"Charlie Puth",16834,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
15,"Sorry Not Sorry","Demi Lovato",16518,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
16,Silence,Marshmello,16049,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
17,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",15941,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
18,"Me Rehúso","Danny Ocean",14383,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
19,Congratulations,"Post Malone",14240,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
20,"Shape of You","Ed Sheeran",14159,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
21,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",14005,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
22,"...Ready For It?","Taylor Swift",13731,https://open.spotify.com/track/7zgqtptZvhf8GEmdsM2vp2
23,"Strip That Down","Liam Payne",13200,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
24,"There's Nothing Holdin' Me Back","Shawn Mendes",13054,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
25,Thunder,"Imagine Dragons",12953,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"More Than You Know","Axwell /\ Ingrosso",12695,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
27,HUMBLE.,"Kendrick Lamar",12564,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
28,"Jocelyn Flores",XXXTENTACION,12385,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
29,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",11630,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
30,"What Lovers Do (feat. SZA)","Maroon 5",11178,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
31,"Glorious (feat. Skylar Grey)",Macklemore,11107,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
32,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",11021,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
33,"No Promises (feat. Demi Lovato)","Cheat Codes",10947,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
34,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",10324,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
35,"Without You (feat. Sandro Cavazza)",Avicii,10176,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
36,"Bank Account","21 Savage",9947,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
37,"There for You","Martin Garrix",9581,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
38,Believer,"Imagine Dragons",9380,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
39,"Something Just Like This","The Chainsmokers",9371,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
40,"Fetish (feat. Gucci Mane)","Selena Gomez",9318,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
41,"Lonely Together (feat. Rita Ora)",Avicii,9202,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
42,"Mask Off",Future,9187,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
43,"What About Us",P!nk,8609,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
44,"Despacito - Remix","Luis Fonsi",8187,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
45,"Get Low (with Liam Payne)",Zedd,8135,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
46,"Symphony (feat. Zara Larsson)","Clean Bandit",7920,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
47,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",7871,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
48,"Young Dumb & Broke",Khalid,7515,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
49,Heaven,"Richie Campbell",7497,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
50,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",7400,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
51,Signs,Drake,7327,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
52,"Your Song","Rita Ora",6609,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
53,"BUTTERFLY EFFECT","Travis Scott",6526,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
54,"I Like Me Better",Lauv,6316,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
55,"Bodak Yellow","Cardi B",6160,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
56,OMG,"Camila Cabello",6135,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
57,"Feel It Still","Portugal. The Man",6134,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
58,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,6120,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
59,Aleluia,"Wet Bed Gang",6041,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
60,"Olha a Explosão","MC Kevinho",5977,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
61,"Scared to Be Lonely","Martin Garrix",5920,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
62,"Slow Hands","Niall Horan",5722,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
63,"Rich Love (with Seeb)",OneRepublic,5713,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
64,"SUBEME LA RADIO","Enrique Iglesias",5577,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
