,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",33381,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",27642,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Salto Alto",Piruka,24622,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
4,"New Rules","Dua Lipa",23398,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"Dusk Till Dawn - Radio Edit",ZAYN,23129,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
6,"Too Good At Goodbyes","Sam Smith",22174,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
7,"Gucci Gang","Lil Pump",20705,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
8,"Não Faz Isso",Piruka,20447,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
9,"What Lovers Do (feat. SZA)","Maroon 5",19775,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
10,Silence,Marshmello,18810,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,Wolves,"Selena Gomez",18511,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,Perfect,"Ed Sheeran",17208,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
13,1-800-273-8255,Logic,16973,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
14,"I Fall Apart","Post Malone",16415,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
15,"Let You Down",NF,16174,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
16,Unforgettable,"French Montana",15987,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
17,"Feel It Still","Portugal. The Man",15498,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
18,"Me Rehúso","Danny Ocean",15026,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
19,"Walk On Water (feat. Beyoncé)",Eminem,14840,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
20,Aleluia,"Wet Bed Gang",13856,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
21,Congratulations,"Post Malone",13228,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
22,"Jocelyn Flores",XXXTENTACION,13000,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
23,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",12964,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
24,"How Long","Charlie Puth",12940,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
25,"XO TOUR Llif3","Lil Uzi Vert",12895,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
26,Stargazing,Kygo,12589,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
27,Thunder,"Imagine Dragons",12317,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
28,"What About Us",P!nk,12299,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
29,"Reggaetón Lento (Remix)",CNCO,11894,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
30,"Felices los 4",Maluma,11762,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
31,"Mi Gente","J Balvin",11736,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
32,"Shape of You","Ed Sheeran",11648,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
33,"Lonely Together (feat. Rita Ora)",Avicii,11344,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
34,"Friends (with BloodPop®)","Justin Bieber",11339,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
35,"Esfrega Esfrega","Deejay Telio",11132,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
36,"Glorious (feat. Skylar Grey)",Macklemore,11069,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
37,Attention,"Charlie Puth",11007,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
38,"Young Dumb & Broke",Khalid,10693,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
39,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",10429,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
40,"Sorry Not Sorry","Demi Lovato",10111,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
41,"More Than You Know","Axwell /\ Ingrosso",9943,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
42,HUMBLE.,"Kendrick Lamar",9578,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
43,"A Different Way (with Lauv)","DJ Snake",9547,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
