,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amar pelos Dois","Salvador Sobral",74137,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
2,"I'm the One","DJ Khaled",26066,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
3,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",24545,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
4,"Shape of You","Ed Sheeran",23802,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,"Despacito - Remix","Luis Fonsi",23329,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,HUMBLE.,"Kendrick Lamar",21987,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"Excuse Me","Salvador Sobral",21409,https://open.spotify.com/track/4A1hNHB82Ok9x2HksG21MJ
8,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21076,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
9,"Nem eu","Salvador Sobral",18884,https://open.spotify.com/track/41MiXBbreuJWwDiu1D22Tp
10,"There's Nothing Holdin' Me Back","Shawn Mendes",18622,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,"Something Just Like This","The Chainsmokers",17925,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
12,"Sign of the Times","Harry Styles",17918,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
13,"Stay (with Alessia Cara)",Zedd,17105,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
14,"It Ain't Me (with Selena Gomez)",Kygo,16184,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
15,Cold,"Maroon 5",15581,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
16,Attention,"Charlie Puth",15555,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
17,Passionfruit,Drake,15035,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
18,Unforgettable,"French Montana",14946,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
19,"Mask Off",Future,14614,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
20,"Symphony (feat. Zara Larsson)","Clean Bandit",14568,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
21,"Scared to Be Lonely","Martin Garrix",14475,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
22,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",14380,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
23,"That's What I Like","Bruno Mars",14238,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
24,"SUBEME LA RADIO","Enrique Iglesias",13728,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
25,Malibu,"Miley Cyrus",13491,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
26,"No Promises (feat. Demi Lovato)","Cheat Codes",13198,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
