,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",33584,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"New Rules","Dua Lipa",24602,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,"Dusk Till Dawn - Radio Edit",ZAYN,22924,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,Havana,"Camila Cabello",19868,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,1-800-273-8255,Logic,19861,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,Unforgettable,"French Montana",19854,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
7,"Mi Gente","J Balvin",18490,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
8,"Jocelyn Flores",XXXTENTACION,18320,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
9,"Friends (with BloodPop®)","Justin Bieber",18192,https://open.spotify.com/track/7iNIg7XDEaYECfWD5dJ9Va
10,Silence,Marshmello,17586,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,"Me Rehúso","Danny Ocean",17014,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
12,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",16878,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
13,"Felices los 4",Maluma,16825,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
14,"XO TOUR Llif3","Lil Uzi Vert",16298,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
15,"Too Good At Goodbyes - Edit","Sam Smith",15653,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
16,"Look What You Made Me Do","Taylor Swift",15268,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
17,Congratulations,"Post Malone",15125,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
18,"What Lovers Do (feat. SZA)","Maroon 5",14539,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
