,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",30568,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Échame La Culpa","Luis Fonsi",20528,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,Havana,"Camila Cabello",20234,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",20190,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
5,"River (feat. Ed Sheeran)",Eminem,19249,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
6,"New Rules","Dua Lipa",19179,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
7,Wolves,"Selena Gomez",18593,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
8,"Salto Alto",Piruka,18394,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
9,"Him & I (with Halsey)",G-Eazy,18003,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
10,"Dusk Till Dawn - Radio Edit",ZAYN,17595,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
11,Silence,Marshmello,17302,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,Water,"Richie Campbell",16913,https://open.spotify.com/track/4whe9nAKt7gpIEW5USTPAk
13,Downtown,Anitta,16879,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
14,"Gucci Gang","Lil Pump",16619,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
15,Perfect,"Ed Sheeran",15848,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
16,"Too Good At Goodbyes","Sam Smith",15590,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
17,"Não Faz Isso",Piruka,14716,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
18,"What Lovers Do (feat. SZA)","Maroon 5",14300,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
19,"Me Rehúso","Danny Ocean",13942,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
20,"A Vida Toda","Carolina Deslandes",13862,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
21,"I Fall Apart","Post Malone",13452,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
22,"All I Want for Christmas Is You","Mariah Carey",13444,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
23,Unforgettable,"French Montana",13123,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
24,"Let You Down",NF,12800,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
25,"Shape of You","Ed Sheeran",12728,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
26,Congratulations,"Post Malone",12453,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
27,"O Clima",Lhast,12213,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
28,1-800-273-8255,Logic,12046,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
29,"XO TOUR Llif3","Lil Uzi Vert",11819,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
30,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",11783,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
31,"How Long","Charlie Puth",11344,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
32,Aleluia,"Wet Bed Gang",11282,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
33,"Feel It Still","Portugal. The Man",11203,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
34,Thunder,"Imagine Dragons",10879,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
35,"Candy Paint","Post Malone",10596,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
36,"I Miss You (feat. Julia Michaels)","Clean Bandit",10299,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
37,HUMBLE.,"Kendrick Lamar",10290,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
38,"Felices los 4",Maluma,10078,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
39,"Mi Gente","J Balvin",10000,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
40,"Never Be the Same","Camila Cabello",9786,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
41,"Cala a Boca","Holly Hood",9608,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
42,"Reggaetón Lento (Remix)",CNCO,9571,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
43,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",9360,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
44,"Jocelyn Flores",XXXTENTACION,9331,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
45,"R.I.P Holly Hood","Holly Hood",9309,https://open.spotify.com/track/2eMDFmOQ4mWJoI6YcKYNOy
46,"Esfrega Esfrega","Deejay Telio",8973,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
47,Attention,"Charlie Puth",8738,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
48,"Lonely Together (feat. Rita Ora)",Avicii,8356,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
49,"Walk On Water (feat. Beyoncé)",Eminem,8323,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9
50,"Bank Account","21 Savage",8171,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
51,"Young Dumb & Broke",Khalid,7191,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
52,Corazón,Maluma,6725,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
