,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",27828,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",24520,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
3,Unforgettable,"French Montana",23900,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
4,"2U (feat. Justin Bieber)","David Guetta",21184,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
5,"Felices los 4",Maluma,20854,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
6,Attention,"Charlie Puth",19027,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",18688,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
8,Mama,"Jonas Blue",17934,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
9,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",16686,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
10,"Shape of You","Ed Sheeran",14806,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
11,"There's Nothing Holdin' Me Back","Shawn Mendes",14748,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
12,Thunder,"Imagine Dragons",14680,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
13,"Despacito - Remix","Luis Fonsi",14480,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
14,"New Rules","Dua Lipa",14459,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,"XO TOUR Llif3","Lil Uzi Vert",14298,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
16,"Strip That Down","Liam Payne",14248,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
17,"No Promises (feat. Demi Lovato)","Cheat Codes",13620,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
18,"There for You","Martin Garrix",13359,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
19,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",12841,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
20,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",12654,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
21,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",12183,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
22,Believer,"Imagine Dragons",12077,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
23,Congratulations,"Post Malone",12040,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
24,HUMBLE.,"Kendrick Lamar",11915,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,"More Than You Know","Axwell /\ Ingrosso",11413,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
26,"Sorry Not Sorry","Demi Lovato",11406,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
