,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",25472,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,SAD!,XXXTENTACION,24830,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
3,"Better Now","Post Malone",22257,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"Lucid Dreams","Juice WRLD",21937,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
5,"One Kiss (with Dua Lipa)","Calvin Harris",21556,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
6,"Girls Like You (feat. Cardi B)","Maroon 5",20810,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,X,"Nicky Jam",19086,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,changes,XXXTENTACION,18763,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
9,"I Like It","Cardi B",18079,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,"Jocelyn Flores",XXXTENTACION,18042,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
11,"Solo (feat. Demi Lovato)","Clean Bandit",17679,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
12,"Faz Gostoso",Blaya,17525,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
13,Moonlight,XXXTENTACION,16740,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
14,"Back To You","Selena Gomez",16216,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
15,"no tears left to cry","Ariana Grande",15285,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
16,"Mafiosa (feat. Caroliina)",Lartiste,15175,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
17,"Jackie Chan",Tiësto,14747,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
18,"Taste (feat. Offset)",Tyga,14746,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
19,Youngblood,"5 Seconds of Summer",14550,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"God's Plan",Drake,14269,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
21,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,12843,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
22,"In My Blood","Shawn Mendes",12534,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
23,FRIENDS,Marshmello,12174,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
24,"Bed (feat. Ariana Grande)","Nicki Minaj",12140,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
25,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,12042,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
26,"Ocean (feat. Khalid)","Martin Garrix",11613,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
27,"Psycho (feat. Ty Dolla $ign)","Post Malone",11467,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
28,"Everybody Dies In Their Nightmares",XXXTENTACION,11425,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
29,"lovely (with Khalid)","Billie Eilish",11348,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
30,"Te Boté - Remix","Nio Garcia",11259,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
31,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,11017,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
32,"rockstar (feat. 21 Savage)","Post Malone",10860,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
33,"Born To Be Yours",Kygo,10660,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
34,Downtown,Anitta,10609,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
35,Flames,"David Guetta",10499,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
36,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,10459,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
37,"Nice For What",Drake,10281,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
38,"All Mine","Kanye West",9981,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
39,"Só Quer Vrau","MC MM",9322,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
40,"Ta Tum Tum","MC Kevinho",9166,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
41,"Start Again (feat. Logic)",OneRepublic,8996,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
42,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,8876,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
43,"All Girls Are The Same","Juice WRLD",8785,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
44,"Look Alive (feat. Drake)","BlocBoy JB",8750,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
45,Rise,"Jonas Blue",8294,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
46,"Call Out My Name","The Weeknd",8099,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
47,"Love Lies (with Normani)",Khalid,7946,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
48,"Sin Pijama","Becky G",7938,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
49,Nevermind,"Dennis Lloyd",7884,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
50,Mine,Bazzi,7873,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
51,Sober,"Demi Lovato",7830,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
52,"Look At Me!",XXXTENTACION,7802,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
53,"This Is America","Childish Gambino",7289,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
54,"Romance Com Safadeza","Wesley Safadão",7275,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
55,"I'm Upset",Drake,7240,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
56,IDGAF,"Dua Lipa",6568,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
57,"Youth feat. Khalid","Shawn Mendes",6245,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
58,"Échame La Culpa","Luis Fonsi",6134,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
59,Barking,Ramz,6058,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
60,APESHIT,"The Carters",5715,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
61,OTW,Khalid,5585,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
62,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",5501,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
63,Indecente,Anitta,5387,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
64,"NÓS2 (feat. Deezy)",Bispo,5373,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
65,Papum,"MC Kevinho",5359,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
66,"Ao Vivo E A Cores","Matheus & Kauan",5357,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
67,"The Middle",Zedd,5290,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
68,"New Rules","Dua Lipa",5186,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
69,"A Vida Toda","Carolina Deslandes",5146,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
70,Hope,XXXTENTACION,5140,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
71,NUMB,XXXTENTACION,5062,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
72,"XO TOUR Llif3","Lil Uzi Vert",5018,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
73,"Shape of You","Ed Sheeran",4946,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
74,Havana,"Camila Cabello",4851,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
75,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,4822,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
76,"Water - Single Version","Richie Campbell",4820,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
77,"Dona Maria","Thiago Brava",4788,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
78,"Walk It Talk It",Migos,4779,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
79,2002,Anne-Marie,4762,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
80,"All The Stars (with SZA)","Kendrick Lamar",4733,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
81,Fuleragem,"MC WM",4699,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
82,Esskeetit,"Lil Pump",4671,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
83,"New Light","John Mayer",4616,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
84,GOTTI,6ix9ine,4585,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
85,"Chaminé (Zara G)","Wet Bed Gang",4501,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
86,Silence,Marshmello,4464,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
87,"Like To Be You feat. Julia Michaels","Shawn Mendes",4425,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
88,goosebumps,"Travis Scott",4345,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
89,Somebody,"The Chainsmokers",4333,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
90,"Me Niego",Reik,4316,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
91,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",4311,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
92,Wolves,"Selena Gomez",4299,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
93,Believer,"Imagine Dragons",4281,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
