,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,32178,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"All The Stars (with SZA)","Kendrick Lamar",20522,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",18587,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,FRIENDS,Marshmello,16883,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
5,IDGAF,"Dua Lipa",16383,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
6,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",15717,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
7,rockstar,"Post Malone",15382,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
8,"Love Lies (with Normani)",Khalid,14850,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
9,"Échame La Culpa","Luis Fonsi",13840,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
10,Mine,Bazzi,13712,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
11,"Pray For Me (with Kendrick Lamar)","The Weeknd",13617,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
12,Downtown,Anitta,13506,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
13,"Look Alive (feat. Drake)","BlocBoy JB",13389,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
14,X,"Nicky Jam",12907,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
15,"Water - Single Version","Richie Campbell",12524,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
16,Everyday,Logic,12146,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
17,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,12057,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
18,"The Middle",Zedd,12033,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
19,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,12015,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
20,Havana,"Camila Cabello",11670,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
21,"Never Be the Same","Camila Cabello",11458,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
22,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",11411,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
23,"Ta Tum Tum","MC Kevinho",10969,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
24,"Já Se Passou Tudo",Piruka,10657,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
25,"New Rules","Dua Lipa",10540,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
26,"I Fall Apart","Post Malone",10352,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
27,Silence,Marshmello,10138,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
28,"Salto Alto",Piruka,10066,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
29,"River (feat. Ed Sheeran)",Eminem,10042,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
30,Heaven,"Julia Michaels",9751,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
31,"Sick Boy","The Chainsmokers",9699,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
32,"Capital Letters","Hailee Steinfeld",9645,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
33,"A Vida Toda","Carolina Deslandes",9504,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
34,Wolves,"Selena Gomez",9491,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
35,"Chaminé (Zara G)","Wet Bed Gang",9231,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
36,"Me Rehúso","Danny Ocean",8836,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
37,"Shape of You","Ed Sheeran",8755,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
38,SAD!,XXXTENTACION,8686,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
39,Naked,"James Arthur",8557,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
40,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",8553,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
41,Corazón,Maluma,8401,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
42,Perfect,"Ed Sheeran",8371,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
43,"Him & I (with Halsey)",G-Eazy,8327,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
44,Dura,"Daddy Yankee",8162,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
45,"XO TOUR Llif3","Lil Uzi Vert",8122,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
46,"Feel It Still","Portugal. The Man",8071,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
47,Unforgettable,"French Montana",7895,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
48,"O Clima",Lhast,7715,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
49,"Say Something","Justin Timberlake",7677,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
50,"Só Vim Dizer Yau",Piruka,7310,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
51,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",7121,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
52,"Let You Down",NF,7099,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
53,"I Miss You (feat. Julia Michaels)","Clean Bandit",6892,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
54,"44 More",Logic,6616,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
55,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",6143,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
56,"Stir Fry",Migos,6092,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
57,"Até Ao Fim",Agir,5828,https://open.spotify.com/track/5PvAlFxlJrW8vjkdfvE6no
58,"Dusk Till Dawn - Radio Edit",ZAYN,5725,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
59,"Trevo (Tu)",ANAVITÓRIA,5708,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
60,"Avião De Papel","Carolina Deslandes",5619,https://open.spotify.com/track/4RPbbUpLuQsbVVqt5O6y0g
61,Slowly,"Richie Campbell",5561,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
62,"Like I Do","David Guetta",5312,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
63,Barking,Ramz,5306,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
64,"A Nossa Vez",Calema,5220,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
65,"Não Faz Isso",Piruka,5208,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
66,"Losin Control",Russ,5075,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
67,"Voar (Gson)","Wet Bed Gang",5051,https://open.spotify.com/track/4VSQjXeWif1YluDDhY0eOY
68,goosebumps,"Travis Scott",4995,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
69,"Mad Love","Sean Paul",4975,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
70,"Too Good At Goodbyes","Sam Smith",4960,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
71,Breathe,"Jax Jones",4933,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
72,Oquelávai,D.A.M.A.,4906,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
73,Congratulations,"Post Malone",4906,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
74,Aleluia,"Wet Bed Gang",4898,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
75,Thunder,"Imagine Dragons",4896,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
76,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",4805,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
77,HUMBLE.,"Kendrick Lamar",4795,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
78,Betrayed,"Lil Xan",4789,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
79,Machika,"J Balvin",4760,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
80,"Jocelyn Flores",XXXTENTACION,4723,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
81,"This Is Me","Keala Settle",4649,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
82,"Mo Boy",Dillaz,4509,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
83,Wait,"Maroon 5",4488,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
84,"Não Sinto","Wet Bed Gang",4484,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
85,"Felices los 4",Maluma,4468,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
86,"She Loves Control","Camila Cabello",4441,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
87,Rabiola,"MC Kevinho",4404,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
88,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",4403,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
89,"Ric Flair Drip (& Metro Boomin)",Offset,4394,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
90,Anywhere,"Rita Ora",4326,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
91,Espera,"Fernando Daniel",4293,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
92,"What They Want",Russ,4286,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
93,1-800-273-8255,Logic,4261,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
94,Location,Khalid,4254,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
