,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,38034,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"All The Stars (with SZA)","Kendrick Lamar",22940,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
3,"Échame La Culpa","Luis Fonsi",18404,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,rockstar,"Post Malone",18363,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
5,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,18334,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
6,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",17356,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",16716,https://open.spotify.com/track/7wrDRQgHlvDnimrRHfQZxt
8,IDGAF,"Dua Lipa",16351,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
9,Downtown,Anitta,16320,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,"Water - Single Version","Richie Campbell",14803,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
11,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",14236,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
12,FRIENDS,Marshmello,14084,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
13,"Pray For Me (with Kendrick Lamar)","The Weeknd",14051,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
14,Havana,"Camila Cabello",13650,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
15,"River (feat. Ed Sheeran)",Eminem,13513,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
16,"Já Se Passou Tudo",Piruka,13389,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
17,"New Rules","Dua Lipa",13016,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,Mine,Bazzi,12404,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
19,"Look Alive (feat. Drake)","BlocBoy JB",12374,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
20,"Salto Alto",Piruka,12357,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
21,"Me Rehúso","Danny Ocean",12008,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
22,Silence,Marshmello,11930,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
23,"Never Be the Same","Camila Cabello",11648,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
24,"Love Lies (with Normani)",Khalid,11581,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
25,"I Fall Apart","Post Malone",11395,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
26,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",11091,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
27,"Sick Boy","The Chainsmokers",10893,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
28,"Ta Tum Tum","MC Kevinho",10872,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
29,"Him & I (with Halsey)",G-Eazy,10350,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
30,Wolves,"Selena Gomez",10245,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
31,"A Vida Toda","Carolina Deslandes",10085,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
32,"Só Vim Dizer Yau",Piruka,10058,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
33,"Feel It Still","Portugal. The Man",10005,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
34,"I Miss You (feat. Julia Michaels)","Clean Bandit",9742,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
35,"The Middle",Zedd,9731,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
36,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,9557,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
37,"XO TOUR Llif3","Lil Uzi Vert",9552,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
38,"Shape of You","Ed Sheeran",9300,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
39,"Capital Letters","Hailee Steinfeld",9113,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
40,"Say Something","Justin Timberlake",9037,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
41,"Que Tiro Foi Esse","Jojo Maronttinni",9028,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P
42,"O Clima",Lhast,8973,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
43,Naked,"James Arthur",8790,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
44,Perfect,"Ed Sheeran",8716,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
45,"Não Faz Isso",Piruka,8686,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
46,"Dusk Till Dawn - Radio Edit",ZAYN,8518,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
47,Slowly,"Richie Campbell",8442,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
48,Corazón,Maluma,8430,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
49,Unforgettable,"French Montana",8420,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
50,Thunder,"Imagine Dragons",8242,https://open.spotify.com/track/5VnDkUNyX6u5Sk0yZiP8XB
51,"Let You Down",NF,8154,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
52,"Até Ao Fim",Agir,8116,https://open.spotify.com/track/5PvAlFxlJrW8vjkdfvE6no
53,"Want You Back","5 Seconds of Summer",7866,https://open.spotify.com/track/2Pvr8rYuh5J8V7QglJhH6W
54,"Too Good At Goodbyes","Sam Smith",7835,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
55,"Stir Fry",Migos,7825,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
56,Machika,"J Balvin",7599,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
57,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",7590,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
58,HUMBLE.,"Kendrick Lamar",6986,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
59,"Avião De Papel","Carolina Deslandes",6839,https://open.spotify.com/track/4RPbbUpLuQsbVVqt5O6y0g
60,"Chaminé (Zara G)","Wet Bed Gang",6748,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
61,"Felices los 4",Maluma,6729,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
62,Aleluia,"Wet Bed Gang",6631,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
63,Congratulations,"Post Malone",6618,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
64,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",6602,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
65,Betrayed,"Lil Xan",6593,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
66,"Voar (Gson)","Wet Bed Gang",6543,https://open.spotify.com/track/4VSQjXeWif1YluDDhY0eOY
67,Heaven,"Julia Michaels",6474,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
68,"Next To Me","Imagine Dragons",6427,https://open.spotify.com/track/7EUfNvyCVxQV3oN5ScA2Lb
69,"Tip Toe (feat. French Montana)","Jason Derulo",6399,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
70,"What Lovers Do (feat. SZA)","Maroon 5",6349,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
71,"Like I Do","David Guetta",6240,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
72,"Trevo (Tu)",ANAVITÓRIA,6218,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
73,Believer,"Imagine Dragons",6184,https://open.spotify.com/track/1NtIMM4N0cFa1dNzN15chl
74,Dura,"Daddy Yankee",6073,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
75,"Reggaetón Lento (Remix)",CNCO,6048,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
76,"Havana - Remix","Camila Cabello",6008,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
77,"How Long","Charlie Puth",6004,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
78,Anywhere,"Rita Ora",5960,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
79,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",5924,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
80,Oquelávai,D.A.M.A.,5845,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
81,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",5768,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
82,"A Nossa Vez",Calema,5742,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
