,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"2U (feat. Justin Bieber)","David Guetta",25890,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
2,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",25620,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
3,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",24779,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
4,Unforgettable,"French Montana",23095,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
5,Attention,"Charlie Puth",22170,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
6,"Despacito - Remix","Luis Fonsi",19358,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
7,"Shape of You","Ed Sheeran",18859,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
8,"There's Nothing Holdin' Me Back","Shawn Mendes",18671,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
9,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",17776,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
10,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",17378,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
11,Believer,"Imagine Dragons",17293,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
12,Thunder,"Imagine Dragons",16785,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
13,"Strip That Down","Liam Payne",16389,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
14,Mama,"Jonas Blue",16133,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
15,HUMBLE.,"Kendrick Lamar",15951,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
16,"XO TOUR Llif3","Lil Uzi Vert",15331,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
17,"There for You","Martin Garrix",14694,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
18,Congratulations,"Post Malone",14383,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
19,"Something Just Like This","The Chainsmokers",14185,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
20,"No Promises (feat. Demi Lovato)","Cheat Codes",13924,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
21,"Symphony (feat. Zara Larsson)","Clean Bandit",13919,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
22,"Stay (with Alessia Cara)",Zedd,13788,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
23,"Crying in the Club","Camila Cabello",13514,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
24,"SUBEME LA RADIO","Enrique Iglesias",12854,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
25,"Felices los 4",Maluma,12620,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
26,Malibu,"Miley Cyrus",12496,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
27,Signs,Drake,12297,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
28,"Sign of the Times","Harry Styles",12239,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
29,"Mask Off",Future,11985,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
30,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",11697,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
31,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",11687,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
32,Heaven,"Richie Campbell",11269,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
33,Redbone,"Childish Gambino",11176,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
34,"Bad Liar","Selena Gomez",11106,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
35,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",10940,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
36,"Now Or Never",Halsey,10715,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
37,"It Ain't Me (with Selena Gomez)",Kygo,10636,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
38,"That's What I Like","Bruno Mars",10338,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
39,Passionfruit,Drake,9811,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
40,Cold,"Maroon 5",9740,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
41,"Amar pelos Dois","Salvador Sobral",9684,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
42,"Scared to Be Lonely","Martin Garrix",9516,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
