,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",33461,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",28627,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Salto Alto",Piruka,21882,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
4,"Dusk Till Dawn - Radio Edit",ZAYN,21874,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
5,"New Rules","Dua Lipa",21775,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,"Too Good At Goodbyes","Sam Smith",20951,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
7,"Não Faz Isso",Piruka,19192,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
8,"Gucci Gang","Lil Pump",18772,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
9,"What Lovers Do (feat. SZA)","Maroon 5",18408,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
10,Silence,Marshmello,17597,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,Wolves,"Selena Gomez",16683,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,1-800-273-8255,Logic,16055,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
13,Unforgettable,"French Montana",15318,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
14,"Feel It Still","Portugal. The Man",14947,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
15,"Me Rehúso","Danny Ocean",14823,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,Perfect,"Ed Sheeran",14445,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
17,"Let You Down",NF,14411,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,"I Fall Apart","Post Malone",14232,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
19,Aleluia,"Wet Bed Gang",14028,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
20,Congratulations,"Post Malone",13256,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,"XO TOUR Llif3","Lil Uzi Vert",12904,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
22,Thunder,"Imagine Dragons",12893,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
23,"Friends (with BloodPop®)","Justin Bieber",12891,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
24,"Mi Gente","J Balvin",12306,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
25,"Jocelyn Flores",XXXTENTACION,12242,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
26,Stargazing,Kygo,12109,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
27,"Felices los 4",Maluma,11868,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
28,"What About Us",P!nk,11679,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
