,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",25819,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",24506,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Felices los 4",Maluma,22044,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
4,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",21359,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"2U (feat. Justin Bieber)","David Guetta",18748,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
6,Attention,"Charlie Puth",17690,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,Mama,"Jonas Blue",17479,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,"New Rules","Dua Lipa",17375,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
9,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",16924,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
10,"Friends (with BloodPop®)","Justin Bieber",15971,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
11,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",14857,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
12,"XO TOUR Llif3","Lil Uzi Vert",14632,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
13,"Shape of You","Ed Sheeran",14327,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
14,"Strip That Down","Liam Payne",13550,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
15,"There's Nothing Holdin' Me Back","Shawn Mendes",13233,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
16,Congratulations,"Post Malone",13126,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
17,Thunder,"Imagine Dragons",12944,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
18,"Sorry Not Sorry","Demi Lovato",12648,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
19,Havana,"Camila Cabello",12385,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
20,"No Promises (feat. Demi Lovato)","Cheat Codes",12159,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
21,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",12129,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
22,"Despacito - Remix","Luis Fonsi",12024,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
23,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",12017,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
24,HUMBLE.,"Kendrick Lamar",11931,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",11729,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
26,"Me Rehúso","Danny Ocean",11698,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
27,"There for You","Martin Garrix",11612,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
28,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",10432,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
29,"More Than You Know","Axwell /\ Ingrosso",10254,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
30,Believer,"Imagine Dragons",10028,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
31,"Glorious (feat. Skylar Grey)",Macklemore,9933,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
32,"Mask Off",Future,9793,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
33,1-800-273-8255,Logic,9708,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
34,"Something Just Like This","The Chainsmokers",9617,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
35,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",9437,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
36,Silence,Marshmello,9429,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
37,"Fetish (feat. Gucci Mane)","Selena Gomez",9067,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
38,"Symphony (feat. Zara Larsson)","Clean Bandit",8844,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
39,"Without You (feat. Sandro Cavazza)",Avicii,8756,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
40,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",8195,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
41,"SUBEME LA RADIO","Enrique Iglesias",8028,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
42,Heaven,"Richie Campbell",7801,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
43,"Get Low (with Liam Payne)",Zedd,7583,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
44,Signs,Drake,7381,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
45,"That's What I Like","Bruno Mars",7309,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
46,"Scared to Be Lonely","Martin Garrix",7186,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
47,"Olha a Explosão","MC Kevinho",7176,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
48,"Stay (with Alessia Cara)",Zedd,7126,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
49,"Lonely Together (feat. Rita Ora)",Avicii,7049,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
50,Redbone,"Childish Gambino",6895,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
51,"Crying in the Club","Camila Cabello",6880,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
52,"I Like Me Better",Lauv,6608,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
53,"Bank Account","21 Savage",6550,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
54,"Young Dumb & Broke",Khalid,6438,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
55,"Your Song","Rita Ora",6290,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
56,"BUTTERFLY EFFECT","Travis Scott",6141,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
57,"Slow Hands","Niall Horan",5724,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
58,Location,Khalid,5701,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
59,"Feel It Still","Portugal. The Man",5658,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
60,"Sign of the Times","Harry Styles",5623,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
61,Starboy,"The Weeknd",5455,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
62,"Would You Ever",Skrillex,5451,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
63,"It Ain't Me (with Selena Gomez)",Kygo,5373,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
64,Praying,Kesha,5338,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
65,Paradinha,Anitta,5313,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
66,"Me Enamoré",Shakira,5244,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
67,Aleluia,"Wet Bed Gang",5216,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
68,OMG,"Camila Cabello",5168,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
69,Malibu,"Miley Cyrus",5096,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
70,"Bad Liar","Selena Gomez",5080,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
71,"Escápate Conmigo",Wisin,5073,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
72,"Rich Love (with Seeb)",OneRepublic,5041,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
73,"Galway Girl","Ed Sheeran",5003,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
74,Cold,"Maroon 5",4996,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
75,"Vente Pa' Ca","Ricky Martin",4771,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
76,"Você Partiu Meu Coração","Nego do Borel",4768,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
77,"What About Us",P!nk,4655,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
78,Passionfruit,Drake,4653,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
79,"First Time",Kygo,4592,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
80,goosebumps,"Travis Scott",4542,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
81,"Bodak Yellow","Cardi B",4498,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
82,"Não Sinto","Wet Bed Gang",4492,https://open.spotify.com/track/0W6ZrhDZMhWI12rSMQzJb4
83,"A Nossa Vez",Calema,4477,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
84,Encaixa,"MC Kevinho",4248,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
85,"O Grave Bater","MC Kevinho",4234,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
86,"Reggaetón Lento (Remix)",CNCO,4228,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
87,"Chantaje (feat. Maluma)",Shakira,4202,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
88,"Now Or Never",Halsey,4133,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
89,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3998,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
90,"Love Galore (feat. Travis Scott)",SZA,3963,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
91,"Se Não Acordar Amanhã",Piruka,3955,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
92,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",3954,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
93,Bonita,"J Balvin",3881,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
94,"Most Girls","Hailee Steinfeld",3874,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
95,Cheguei,Ludmilla,3821,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
96,Down,"Fifth Harmony",3767,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
97,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",3758,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
98,"Solo Dance","Martin Jensen",3745,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
99,"Pensa Bem",D.A.M.A.,3744,https://open.spotify.com/track/6wTei65pnupISbY22iIfDa
100,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,3704,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
101,"do re mi (feat. Gucci Mane)",blackbear,3638,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
102,"Rollin (feat. Future & Khalid)","Calvin Harris",3617,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
103,"Reggaetón Lento (Bailemos)",CNCO,3596,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
104,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",3590,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
105,Issues,"Julia Michaels",3530,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
106,"Say You Won't Let Go","James Arthur",3514,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
107,DNA.,"Kendrick Lamar",3464,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
108,"Mo Boy",Dillaz,3460,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
109,"I Feel It Coming","The Weeknd",3455,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
110,Rainha,Virgul,3440,https://open.spotify.com/track/47Sfqrh6K17VYJEagJMlki
111,"Só Existo Contigo","Diogo Piçarra",3423,https://open.spotify.com/track/7aaBhHFVsktJo768Jg6kiL
