,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",34798,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"New Rules","Dua Lipa",23801,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,"Dusk Till Dawn - Radio Edit",ZAYN,23325,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,Havana,"Camila Cabello",22014,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,1-800-273-8255,Logic,19855,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,"Jocelyn Flores",XXXTENTACION,19540,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
7,Silence,Marshmello,18709,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
8,Unforgettable,"French Montana",18694,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
9,"Too Good At Goodbyes - Edit","Sam Smith",17480,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
10,"What Lovers Do (feat. SZA)","Maroon 5",17298,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
11,"Mi Gente","J Balvin",16784,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
12,"Friends (with BloodPop®)","Justin Bieber",16493,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
13,"Me Rehúso","Danny Ocean",16440,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
14,"Feel It Still","Portugal. The Man",15923,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
15,"What About Us",P!nk,15874,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
16,"Felices los 4",Maluma,15176,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
17,"Sorry Not Sorry","Demi Lovato",14344,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
18,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",14218,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
