,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",24449,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",21947,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"New Rules","Dua Lipa",21282,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Felices los 4",Maluma,21098,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
5,1-800-273-8255,Logic,20299,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,"Dusk Till Dawn - Radio Edit",ZAYN,19316,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
7,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",17106,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
8,"Look What You Made Me Do","Taylor Swift",16657,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
9,"Too Good At Goodbyes - Edit","Sam Smith",16197,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
10,"Friends (with BloodPop®)","Justin Bieber",15985,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
11,Mama,"Jonas Blue",15689,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
12,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",15502,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
13,"2U (feat. Justin Bieber)","David Guetta",15370,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
14,Havana,"Camila Cabello",15212,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
15,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",15091,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
16,"XO TOUR Llif3","Lil Uzi Vert",15007,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
17,Attention,"Charlie Puth",14595,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
18,Silence,Marshmello,14407,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
19,"Me Rehúso","Danny Ocean",14136,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
20,"Jocelyn Flores",XXXTENTACION,13956,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
21,"Sorry Not Sorry","Demi Lovato",13465,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
22,Congratulations,"Post Malone",12841,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,"Shape of You","Ed Sheeran",11951,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
24,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",11736,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
25,Thunder,"Imagine Dragons",11498,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"What Lovers Do (feat. SZA)","Maroon 5",11274,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
27,"More Than You Know","Axwell /\ Ingrosso",11206,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
28,HUMBLE.,"Kendrick Lamar",11034,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
29,"Strip That Down","Liam Payne",10608,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
30,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",9868,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
31,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",9808,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
32,"No Promises (feat. Demi Lovato)","Cheat Codes",9796,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
33,"There's Nothing Holdin' Me Back","Shawn Mendes",9670,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
34,rockstar,"Post Malone",9137,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
35,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",8993,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
36,"Glorious (feat. Skylar Grey)",Macklemore,8955,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
37,"Bank Account","21 Savage",8802,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
38,"Mask Off",Future,8766,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
39,"...Ready For It?","Taylor Swift",8615,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
40,"Without You (feat. Sandro Cavazza)",Avicii,8493,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
41,Believer,"Imagine Dragons",8295,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
42,"What About Us",P!nk,8260,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
43,"Something Just Like This","The Chainsmokers",8071,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
44,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,8044,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
45,"There for You","Martin Garrix",7835,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
46,"Lonely Together (feat. Rita Ora)",Avicii,7307,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
47,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",7178,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
48,"Despacito - Remix","Luis Fonsi",7125,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
49,"Symphony (feat. Zara Larsson)","Clean Bandit",6939,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
50,"Too Much To Ask","Niall Horan",6739,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
51,"Feel It Still","Portugal. The Man",6258,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
52,Aleluia,"Wet Bed Gang",6229,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
53,Cheguei,Ludmilla,6089,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
54,"Fetish (feat. Gucci Mane)","Selena Gomez",6081,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
55,"Esfrega Esfrega","Deejay Telio",5842,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
56,"Young Dumb & Broke",Khalid,5438,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
57,"Your Song","Rita Ora",5181,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
58,"Não Sinto","Wet Bed Gang",5139,https://open.spotify.com/track/0W6ZrhDZMhWI12rSMQzJb4
59,"Bodak Yellow","Cardi B",5086,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
60,"Get Low (with Liam Payne)",Zedd,4851,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
61,"Você Partiu Meu Coração","Nego do Borel",4705,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
62,goosebumps,"Travis Scott",4669,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
63,"I Like Me Better",Lauv,4628,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
64,"A Nossa Vez",Calema,4598,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
65,Paradinha,Anitta,4519,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
66,"Reggaetón Lento (Remix)",CNCO,4423,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
67,"Olha a Explosão","MC Kevinho",4421,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
68,Encaixa,"MC Kevinho",4214,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
69,Heaven,"Richie Campbell",4114,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
70,"Me Enamoré",Shakira,4063,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
71,OMG,"Camila Cabello",3995,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
72,"Não Tens Visto","Wet Bed Gang",3994,https://open.spotify.com/track/5A8LiT4iXOzXYyTlzIeG5k
73,"O Grave Bater","MC Kevinho",3942,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
74,"Vente Pa' Ca","Ricky Martin",3937,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
75,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",3894,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
76,"Everybody Dies In Their Nightmares",XXXTENTACION,3891,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
77,Location,Khalid,3847,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
