,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,30051,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Amor de Verdade","MC Kekel",24572,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
3,"Jocelyn Flores",XXXTENTACION,23417,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
4,"Better Now","Post Malone",22402,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
5,changes,XXXTENTACION,21874,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
6,"One Kiss (with Dua Lipa)","Calvin Harris",20724,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
7,"Girls Like You (feat. Cardi B)","Maroon 5",20144,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,Moonlight,XXXTENTACION,19367,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
9,"Lucid Dreams","Juice WRLD",18604,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
10,X,"Nicky Jam",18154,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
11,"Faz Gostoso",Blaya,17307,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
12,"Back To You","Selena Gomez",16674,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,16387,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
14,"I Like It","Cardi B",16108,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
15,Youngblood,"5 Seconds of Summer",16106,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,"Everybody Dies In Their Nightmares",XXXTENTACION,14662,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
17,"God's Plan",Drake,14601,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
18,"no tears left to cry","Ariana Grande",14331,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
19,"lovely (with Khalid)","Billie Eilish",13988,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
20,"Mafiosa (feat. Caroliina)",Lartiste,13197,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
