,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",29298,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,"Better Now","Post Malone",25583,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"One Kiss (with Dua Lipa)","Calvin Harris",24227,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Faz Gostoso",Blaya,21576,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
5,"Girls Like You (feat. Cardi B)","Maroon 5",21115,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,X,"Nicky Jam",20908,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
7,"I Like It","Cardi B",18843,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"Lucid Dreams","Juice WRLD",18770,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
9,"Back To You","Selena Gomez",18406,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
10,Youngblood,"5 Seconds of Summer",18392,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
11,"God's Plan",Drake,16858,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
12,"Mafiosa (feat. Caroliina)",Lartiste,15928,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
13,"no tears left to cry","Ariana Grande",15739,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,FRIENDS,Marshmello,15464,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
15,SAD!,XXXTENTACION,15213,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
16,"lovely (with Khalid)","Billie Eilish",14983,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
17,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,14168,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
18,"Solo (feat. Demi Lovato)","Clean Bandit",13974,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
