,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",31649,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Salto Alto",Piruka,23368,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
3,Havana,"Camila Cabello",22696,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"New Rules","Dua Lipa",21717,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"Dusk Till Dawn - Radio Edit",ZAYN,21218,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
6,"Too Good At Goodbyes","Sam Smith",20161,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
7,"Não Faz Isso",Piruka,19946,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
8,"What Lovers Do (feat. SZA)","Maroon 5",19413,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
9,"Gucci Gang","Lil Pump",18902,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
10,Wolves,"Selena Gomez",18642,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
11,Silence,Marshmello,18312,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,Perfect,"Ed Sheeran",16588,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
13,"I Fall Apart","Post Malone",15628,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
14,1-800-273-8255,Logic,15549,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
15,"Me Rehúso","Danny Ocean",15333,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
16,Unforgettable,"French Montana",14901,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
17,"Let You Down",NF,14607,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,"Feel It Still","Portugal. The Man",13923,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",13262,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
20,Aleluia,"Wet Bed Gang",12943,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
21,"How Long","Charlie Puth",12452,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
