,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,25570,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Échame La Culpa","Luis Fonsi",22459,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,rockstar,"Post Malone",21767,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,Havana,"Camila Cabello",19861,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
5,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,19162,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
6,"Never Be the Same","Camila Cabello",16586,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
7,"River (feat. Ed Sheeran)",Eminem,16248,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
8,Downtown,Anitta,16190,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
9,"Water - Single Version","Richie Campbell",15962,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
10,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",14806,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
11,"Só Vim Dizer Yau",Piruka,14429,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
12,IDGAF,"Dua Lipa",14376,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
13,"Salto Alto",Piruka,14333,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
14,"Him & I (with Halsey)",G-Eazy,14262,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
15,Wolves,"Selena Gomez",13957,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
16,"New Rules","Dua Lipa",13558,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
17,Silence,Marshmello,13536,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
18,"All The Stars (with SZA)","Kendrick Lamar",13127,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
