,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",23258,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",22077,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"New Rules","Dua Lipa",20885,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Felices los 4",Maluma,19728,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
5,1-800-273-8255,Logic,19505,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,"Dusk Till Dawn - Radio Edit",ZAYN,17145,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
7,"Look What You Made Me Do","Taylor Swift",16952,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
8,"Friends (with BloodPop®)","Justin Bieber",16877,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
9,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",16498,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
10,"Too Good At Goodbyes - Edit","Sam Smith",16347,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
11,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",16066,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
12,Havana,"Camila Cabello",15878,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
13,Attention,"Charlie Puth",15846,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
14,Silence,Marshmello,15762,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
15,"2U (feat. Justin Bieber)","David Guetta",15601,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
16,Mama,"Jonas Blue",15401,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
