,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",24513,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
2,"2U (feat. Justin Bieber)","David Guetta",24255,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
3,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",23234,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
4,Attention,"Charlie Puth",22490,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
5,"Despacito - Remix","Luis Fonsi",21592,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,"Shape of You","Ed Sheeran",21212,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
7,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21141,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
8,Unforgettable,"French Montana",20377,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
9,HUMBLE.,"Kendrick Lamar",19695,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
10,"There's Nothing Holdin' Me Back","Shawn Mendes",18251,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,"Symphony (feat. Zara Larsson)","Clean Bandit",16236,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
12,"Sign of the Times","Harry Styles",16200,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
13,"Something Just Like This","The Chainsmokers",15845,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
14,"SUBEME LA RADIO","Enrique Iglesias",15035,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
15,"Stay (with Alessia Cara)",Zedd,14525,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
16,"No Promises (feat. Demi Lovato)","Cheat Codes",14478,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
17,"Mask Off",Future,14373,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,"Amar pelos Dois","Salvador Sobral",14115,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
