,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",31135,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,"New Rules","Dua Lipa",23970,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,"Dusk Till Dawn - Radio Edit",ZAYN,21696,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,Unforgettable,"French Montana",21310,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
5,1-800-273-8255,Logic,19581,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,"Mi Gente","J Balvin",18626,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
7,Havana,"Camila Cabello",18512,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
8,"Jocelyn Flores",XXXTENTACION,17912,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
9,"Felices los 4",Maluma,17540,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
10,"Too Good At Goodbyes - Edit","Sam Smith",17502,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
11,"Friends (with BloodPop®)","Justin Bieber",16336,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
12,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",16000,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
13,Silence,Marshmello,15422,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,"Me Rehúso","Danny Ocean",15140,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
15,"XO TOUR Llif3","Lil Uzi Vert",14444,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
16,"Sorry Not Sorry","Demi Lovato",14255,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
17,Congratulations,"Post Malone",13625,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
18,"Look What You Made Me Do","Taylor Swift",13539,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
19,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",12897,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
20,"What Lovers Do (feat. SZA)","Maroon 5",12762,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
21,Mama,"Jonas Blue",12410,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
22,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",12374,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
23,Thunder,"Imagine Dragons",12273,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
24,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",12137,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
25,Attention,"Charlie Puth",12046,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
26,"2U (feat. Justin Bieber)","David Guetta",12031,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
27,"What About Us",P!nk,11737,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
28,"Shape of You","Ed Sheeran",11582,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
29,"Feel It Still","Portugal. The Man",11163,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
30,"Glorious (feat. Skylar Grey)",Macklemore,10941,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
31,HUMBLE.,"Kendrick Lamar",10764,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
32,"Strip That Down","Liam Payne",10644,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
33,"More Than You Know","Axwell /\ Ingrosso",10500,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
34,"Mi Gente (feat. Beyoncé)","J Balvin",9977,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
35,"No Promises (feat. Demi Lovato)","Cheat Codes",9400,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
36,"There's Nothing Holdin' Me Back","Shawn Mendes",9380,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
37,"Without You (feat. Sandro Cavazza)",Avicii,9316,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
38,"Bank Account","21 Savage",9285,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
39,Aleluia,"Wet Bed Gang",9284,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
40,"Esfrega Esfrega","Deejay Telio",9063,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
41,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",8845,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
42,Believer,"Imagine Dragons",8293,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
43,"Too Much To Ask","Niall Horan",8252,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
44,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,8196,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
45,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",8142,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
46,"Lonely Together (feat. Rita Ora)",Avicii,8112,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
47,"Mask Off",Future,8068,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
48,"Something Just Like This","The Chainsmokers",7970,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
49,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",7801,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
50,Perfect,"Ed Sheeran",7799,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
51,"Bodak Yellow","Cardi B",7630,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
52,"Reggaetón Lento (Remix)",CNCO,7305,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
53,"I Like Me Better",Lauv,6989,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
54,"Não Sinto","Wet Bed Gang",6848,https://open.spotify.com/track/0W6ZrhDZMhWI12rSMQzJb4
55,"...Ready For It?","Taylor Swift",6686,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
56,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",6441,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
57,"Young Dumb & Broke",Khalid,6121,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
58,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",6120,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
59,"Symphony (feat. Zara Larsson)","Clean Bandit",6102,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
60,"There for You","Martin Garrix",5938,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
61,DNA,BTS,5590,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
62,Cheguei,Ludmilla,5305,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
63,"I Fall Apart","Post Malone",5302,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
64,"Não Tens Visto","Wet Bed Gang",5302,https://open.spotify.com/track/5A8LiT4iXOzXYyTlzIeG5k
65,"Everybody Dies In Their Nightmares",XXXTENTACION,5298,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
66,"A Different Way (with Lauv)","DJ Snake",5150,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
67,"A Nossa Vez",Calema,5110,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
68,"Your Song","Rita Ora",5058,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
69,goosebumps,"Travis Scott",4850,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
70,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",4837,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
71,"The Last Of The Real Ones","Fall Out Boy",4822,https://open.spotify.com/track/7cQMJ0wDqVS5iM0JIvP6Ay
72,"Bad At Love",Halsey,4724,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
73,"Go Flex","Post Malone",4529,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
74,"White Iverson","Post Malone",4462,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
75,Questions,"Chris Brown",4340,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
76,"If I'm Lucky","Jason Derulo",4217,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
77,"No vaya a ser","Pablo Alborán",4177,https://open.spotify.com/track/2yajAy8Va9VTk3yhF9B3ET
78,Stargazing,Kygo,4125,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
79,"BUTTERFLY EFFECT","Travis Scott",4078,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
80,"Look At Me!",XXXTENTACION,3984,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
81,"Já Passa","Wet Bed Gang",3977,https://open.spotify.com/track/3Xm4QfFrTg0lZHhv0We2z0
82,Paradinha,Anitta,3965,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
83,OMG,"Camila Cabello",3949,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
84,"Gucci Gang","Lil Pump",3924,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4
85,"Mo Boy",Dillaz,3914,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
86,"Despacito - Remix","Luis Fonsi",3911,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
87,Heaven,"Richie Campbell",3841,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
88,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3841,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
89,Location,Khalid,3833,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
90,"Would You Ever",Skrillex,3820,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
91,"Se Não Acordar Amanhã",Piruka,3814,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
92,"Você Partiu Meu Coração","Nego do Borel",3789,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
93,"Fetish (feat. Gucci Mane)","Selena Gomez",3785,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
94,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,3700,https://open.spotify.com/track/7rdUtXasA973gmrr2Xxh3E
95,"Good Old Days (feat. Kesha)",Macklemore,3697,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
96,Bonita,"J Balvin",3664,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
97,Malibu,"Miley Cyrus",3617,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
98,"I Just Can't",R3HAB,3587,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
99,Encaixa,"MC Kevinho",3553,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
100,Redbone,"Childish Gambino",3539,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
101,Fome,"Slow J",3501,https://open.spotify.com/track/3nhBeXdPu1FNJGy3jMSygq
