,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"2U (feat. Justin Bieber)","David Guetta",21107,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
2,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",20602,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
3,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",20231,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
4,Unforgettable,"French Montana",18786,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
5,Attention,"Charlie Puth",18470,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
6,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",17279,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
7,"Despacito - Remix","Luis Fonsi",17163,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
8,"Shape of You","Ed Sheeran",16358,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
9,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",15935,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
10,"There's Nothing Holdin' Me Back","Shawn Mendes",15462,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,Believer,"Imagine Dragons",14114,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
12,HUMBLE.,"Kendrick Lamar",13981,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
13,Thunder,"Imagine Dragons",13480,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
14,"Symphony (feat. Zara Larsson)","Clean Bandit",12690,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
15,Mama,"Jonas Blue",12438,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
16,"Something Just Like This","The Chainsmokers",12324,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
17,"XO TOUR Llif3","Lil Uzi Vert",12233,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
18,"Strip That Down","Liam Payne",12182,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
19,"No Promises (feat. Demi Lovato)","Cheat Codes",11829,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
20,"SUBEME LA RADIO","Enrique Iglesias",11588,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
21,"There for You","Martin Garrix",11512,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
22,Congratulations,"Post Malone",11274,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,"Felices los 4",Maluma,11186,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
24,"Stay (with Alessia Cara)",Zedd,11078,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
