,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",26563,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Échame La Culpa","Luis Fonsi",22522,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,Havana,"Camila Cabello",20393,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"River (feat. Ed Sheeran)",Eminem,19530,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
5,Wolves,"Selena Gomez",18624,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,"Só Vim Dizer Yau",Piruka,18298,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
7,Downtown,Anitta,18229,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
8,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,18162,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
9,"Him & I (with Halsey)",G-Eazy,18155,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
10,"New Rules","Dua Lipa",16779,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
11,"Salto Alto",Piruka,16714,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
12,Silence,Marshmello,16634,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,"Water - Single Version","Richie Campbell",16450,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
14,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",14543,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
15,"I Fall Apart","Post Malone",14430,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
16,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14270,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
17,"Dusk Till Dawn - Radio Edit",ZAYN,14079,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
18,"What Lovers Do (feat. SZA)","Maroon 5",14017,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
19,"Me Rehúso","Danny Ocean",13947,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
20,"A Vida Toda","Carolina Deslandes",13853,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
21,Perfect,"Ed Sheeran",13801,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
22,"Let You Down",NF,13573,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
23,"Não Faz Isso",Piruka,13224,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
24,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",13106,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
25,"Too Good At Goodbyes","Sam Smith",13104,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
26,"Feel It Still","Portugal. The Man",12735,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
