,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",30266,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",20403,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Échame La Culpa","Luis Fonsi",20101,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",18733,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
5,"New Rules","Dua Lipa",18212,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,"Salto Alto",Piruka,18088,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
7,Wolves,"Selena Gomez",17141,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
8,"Dusk Till Dawn - Radio Edit",ZAYN,17104,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
9,Downtown,Anitta,16325,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,"Gucci Gang","Lil Pump",16173,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
11,Silence,Marshmello,15971,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"Him & I (with Halsey)",G-Eazy,15370,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
13,Water,"Richie Campbell",15202,https://open.spotify.com/track/4whe9nAKt7gpIEW5USTPAk
14,Perfect,"Ed Sheeran",15059,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
15,"Não Faz Isso",Piruka,14607,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
16,"River (feat. Ed Sheeran)",Eminem,14491,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
17,"Too Good At Goodbyes","Sam Smith",14043,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
18,"All I Want for Christmas Is You","Mariah Carey",13677,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
19,"Me Rehúso","Danny Ocean",13660,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
20,"What Lovers Do (feat. SZA)","Maroon 5",12632,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
21,Unforgettable,"French Montana",12548,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
22,"I Fall Apart","Post Malone",11972,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
23,"Shape of You","Ed Sheeran",11964,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
24,"Let You Down",NF,11828,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
25,Congratulations,"Post Malone",11788,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
26,"O Clima",Lhast,11647,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
27,"XO TOUR Llif3","Lil Uzi Vert",11305,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
28,1-800-273-8255,Logic,11159,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
29,Aleluia,"Wet Bed Gang",11031,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
30,"Feel It Still","Portugal. The Man",10514,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
31,"A Vida Toda","Carolina Deslandes",10314,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
32,Thunder,"Imagine Dragons",10027,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
33,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",9880,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
34,"Felices los 4",Maluma,9782,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
35,HUMBLE.,"Kendrick Lamar",9714,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
36,"How Long","Charlie Puth",9608,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
37,"Cala a Boca","Holly Hood",9509,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
38,"Mi Gente","J Balvin",9445,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
