,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",21539,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,"2U (feat. Justin Bieber)","David Guetta",20553,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
3,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",20125,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
4,Unforgettable,"French Montana",19317,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
5,Attention,"Charlie Puth",18801,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
6,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",17287,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
7,"Despacito - Remix","Luis Fonsi",17167,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
8,"Shape of You","Ed Sheeran",16906,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
9,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",15818,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
10,"There's Nothing Holdin' Me Back","Shawn Mendes",15587,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,HUMBLE.,"Kendrick Lamar",14382,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
12,Mama,"Jonas Blue",13440,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
13,Believer,"Imagine Dragons",13141,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
14,Thunder,"Imagine Dragons",13094,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
15,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",12935,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
