,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,27068,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,rockstar,"Post Malone",21432,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,Havana,"Camila Cabello",21103,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
4,"Échame La Culpa","Luis Fonsi",20366,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
5,"River (feat. Ed Sheeran)",Eminem,18427,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
6,"Never Be the Same","Camila Cabello",18373,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
7,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,16737,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
8,"Him & I (with Halsey)",G-Eazy,16407,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
9,"Water - Single Version","Richie Campbell",16357,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
10,Wolves,"Selena Gomez",16227,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
11,Downtown,Anitta,15946,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
12,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",15270,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
13,IDGAF,"Dua Lipa",15116,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
14,"New Rules","Dua Lipa",14684,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,"Só Vim Dizer Yau",Piruka,14391,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
16,"Salto Alto",Piruka,14192,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
17,Silence,Marshmello,14058,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
18,"All The Stars (with SZA)","Kendrick Lamar",13888,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
19,"Let You Down",NF,13736,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
20,"A Vida Toda","Carolina Deslandes",13225,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
21,"I Fall Apart","Post Malone",13020,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
22,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",12954,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
23,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",12801,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
24,"Dusk Till Dawn - Radio Edit",ZAYN,12356,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
25,Perfect,"Ed Sheeran",12174,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
26,"Sick Boy","The Chainsmokers",12018,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
27,"Shape of You","Ed Sheeran",12008,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,"Me Rehúso","Danny Ocean",11685,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
29,"Too Good At Goodbyes","Sam Smith",11266,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
30,"Não Faz Isso",Piruka,11240,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
31,"Feel It Still","Portugal. The Man",11198,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
32,"I Miss You (feat. Julia Michaels)","Clean Bandit",11028,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
33,"O Clima",Lhast,10724,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
34,"XO TOUR Llif3","Lil Uzi Vert",10298,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
35,Unforgettable,"French Montana",10049,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
36,"Tell Me You Love Me","Demi Lovato",9971,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
37,Congratulations,"Post Malone",9895,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
38,"What Lovers Do (feat. SZA)","Maroon 5",9747,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
39,Thunder,"Imagine Dragons",9364,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
