,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,30143,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"All The Stars (with SZA)","Kendrick Lamar",17356,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",16641,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,rockstar,"Post Malone",15887,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
5,FRIENDS,Marshmello,15381,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
6,IDGAF,"Dua Lipa",14440,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
7,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",13587,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
8,"Échame La Culpa","Luis Fonsi",13477,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
9,Downtown,Anitta,12502,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,Mine,Bazzi,12275,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
11,"Love Lies (with Normani)",Khalid,12224,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,11992,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
13,"Water - Single Version","Richie Campbell",11966,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
14,Havana,"Camila Cabello",11620,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
15,"Pray For Me (with Kendrick Lamar)","The Weeknd",11438,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
16,"Look Alive (feat. Drake)","BlocBoy JB",11291,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
17,"Já Se Passou Tudo",Piruka,11086,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
18,"Ta Tum Tum","MC Kevinho",10944,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
19,X,"Nicky Jam",10701,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
20,Everyday,Logic,10301,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
21,"The Middle",Zedd,9958,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
22,"Salto Alto",Piruka,9887,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
23,Silence,Marshmello,9836,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
24,"Never Be the Same","Camila Cabello",9832,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
25,"River (feat. Ed Sheeran)",Eminem,9795,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
26,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,9730,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
27,"New Rules","Dua Lipa",9550,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
28,"I Fall Apart","Post Malone",9492,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
29,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",9450,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
30,Wolves,"Selena Gomez",8880,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
31,"Sick Boy","The Chainsmokers",8668,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
32,"Chaminé (Zara G)","Wet Bed Gang",8631,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
33,"A Vida Toda","Carolina Deslandes",8457,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
34,"XO TOUR Llif3","Lil Uzi Vert",8109,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
35,Heaven,"Julia Michaels",8094,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
36,"Me Rehúso","Danny Ocean",7912,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
37,Naked,"James Arthur",7832,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
38,Corazón,Maluma,7817,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
39,Perfect,"Ed Sheeran",7765,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
40,"Him & I (with Halsey)",G-Eazy,7724,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
41,"Capital Letters","Hailee Steinfeld",7715,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
42,"Shape of You","Ed Sheeran",7712,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
43,SAD!,XXXTENTACION,7645,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
44,Dura,"Daddy Yankee",7559,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
45,"O Clima",Lhast,7355,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
46,Unforgettable,"French Montana",7342,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
47,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",7317,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
48,"Feel It Still","Portugal. The Man",6891,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
49,"Só Vim Dizer Yau",Piruka,6779,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
50,"Let You Down",NF,6257,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
51,"Say Something","Justin Timberlake",6194,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
52,"I Miss You (feat. Julia Michaels)","Clean Bandit",5587,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
53,"Até Ao Fim",Agir,5574,https://open.spotify.com/track/5PvAlFxlJrW8vjkdfvE6no
54,"Não Faz Isso",Piruka,5561,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
55,"Dusk Till Dawn - Radio Edit",ZAYN,5554,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
56,"44 More",Logic,5403,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
57,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",5268,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
58,"Losin Control",Russ,5151,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
59,Congratulations,"Post Malone",5112,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
60,"Jocelyn Flores",XXXTENTACION,4986,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
61,"Trevo (Tu)",ANAVITÓRIA,4938,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
62,HUMBLE.,"Kendrick Lamar",4926,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
63,Oquelávai,D.A.M.A.,4910,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
64,Aleluia,"Wet Bed Gang",4848,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
65,"Stir Fry",Migos,4828,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
66,Slowly,"Richie Campbell",4774,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
67,"Too Good At Goodbyes","Sam Smith",4744,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
68,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",4693,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
69,goosebumps,"Travis Scott",4686,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
70,Rabiola,"MC Kevinho",4665,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
71,Thunder,"Imagine Dragons",4651,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
72,Barking,Ramz,4647,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
73,"A Nossa Vez",Calema,4634,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
74,"Avião De Papel","Carolina Deslandes",4603,https://open.spotify.com/track/4RPbbUpLuQsbVVqt5O6y0g
75,1-800-273-8255,Logic,4434,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
76,"What They Want",Russ,4424,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
77,Betrayed,"Lil Xan",4370,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
78,"Mo Boy",Dillaz,4262,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
79,Machika,"J Balvin",4257,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
80,"Voar (Gson)","Wet Bed Gang",4253,https://open.spotify.com/track/4VSQjXeWif1YluDDhY0eOY
81,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",4207,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
82,"Não Sinto","Wet Bed Gang",4206,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
83,"Felices los 4",Maluma,4115,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
84,Espera,"Fernando Daniel",4073,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
85,"Ric Flair Drip (& Metro Boomin)",Offset,4005,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
86,Location,Khalid,3999,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
87,Believer,"Imagine Dragons",3986,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
88,"Like I Do","David Guetta",3957,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
89,"Whatever It Takes","Imagine Dragons",3937,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
90,"Se Não Acordar Amanhã",Piruka,3915,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
91,"O Jardim","Cláudia Pascoal",3910,https://open.spotify.com/track/6PV9CN9a7wHYPQvlXqkWwM
92,Contra,Logic,3814,https://open.spotify.com/track/7u90MSvVyEjL0c8icaE7jl
93,"Que Tiro Foi Esse","Jojo Maronttinni",3702,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P
94,"EL BAÑO","Enrique Iglesias",3695,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
95,"Gucci Gang","Lil Pump",3691,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
96,"How Long","Charlie Puth",3688,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
97,Attention,"Charlie Puth",3678,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
98,"Heaven - Single Version","Richie Campbell",3652,https://open.spotify.com/track/3u44nNvPgxneJFFIrlbAz2
99,Famous,"French Montana",3596,https://open.spotify.com/track/6aTNfIir5pZmrFOC1gnxXB
100,"All Night",mishlawi,3594,https://open.spotify.com/track/0eSu1GJ3RybVgWLI5nRZ33
101,"Young Dumb & Broke",Khalid,3591,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
102,Anywhere,"Rita Ora",3581,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
103,"Não Se Passa Nada",Piruka,3562,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
104,"Nowadays (feat. Landon Cube)","Lil Skies",3538,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
105,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",3519,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
106,"Reggaetón Lento (Remix)",CNCO,3510,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
107,"This Is Me","Keala Settle",3508,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
108,"Ride Slow",Russ,3447,https://open.spotify.com/track/6HK4YGOpZr1ost68QP3ul0
109,Encaixa,"MC Kevinho",3390,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
110,"Tell Me You Love Me","Demi Lovato",3374,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
111,Amorfoda,"Bad Bunny",3365,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
112,"Mi Gente","J Balvin",3359,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
113,"Psycho, Pt. 2",Russ,3356,https://open.spotify.com/track/26OhjtaTamFocE08t83ml6
114,"She Loves Control","Camila Cabello",3330,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
115,Maluco,Karetus,3330,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
116,"Esfrega Esfrega","Deejay Telio",3320,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
117,"Cala a Boca","Holly Hood",3306,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
118,"Ain't Nobody Takin My Baby",Russ,3297,https://open.spotify.com/track/6VnqGxiMNexOe0kRmIsBw4
119,"What Lovers Do (feat. SZA)","Maroon 5",3269,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
120,"Mystery of Love","Sufjan Stevens",3230,https://open.spotify.com/track/5GbVzc6Ex5LYlLJqzRQhuy
121,"You Are The Reason","Calum Scott",3226,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ
122,"Bum Bum Tam Tam","MC Fioti",3222,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
123,changes,XXXTENTACION,3196,https://open.spotify.com/track/4PANCoXZX3RaT2D6mqSdEU
124,"Déjala que vuelva (feat. Manuel Turizo)","Piso 21",3194,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
125,Fácil,"Holly Hood",3185,https://open.spotify.com/track/48xv7MWpMcpagWkgywOpXT
126,"Olha a Explosão","MC Kevinho",3179,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
127,"Amar Amei","Mc Don Juan",3177,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
128,"Bank Account","21 Savage",3163,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
129,"Filho da Guida","9 Miller",3151,https://open.spotify.com/track/75AvbbGV21JDfukB6BTGBi
130,"Dona Maria","Thiago Brava",3151,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
131,"Say You Won't Let Go","James Arthur",3149,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
132,Stress,"Richie Campbell",3144,https://open.spotify.com/track/7cdfbzBvgdMNl4eJTC3AqM
133,Wait,"Maroon 5",3131,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
134,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",3097,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
135,"Tip Toe (feat. French Montana)","Jason Derulo",3094,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
136,Breathe,"Jax Jones",3085,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
137,"Something Just Like This","The Chainsmokers",3084,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
138,"Nada Mais","Fernando Daniel",3062,https://open.spotify.com/track/56Ay3uTpsPq3e6RURmJF9Q
139,Criminal,"Natti Natasha",3058,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
140,"Seis Nove",Waze,3051,https://open.spotify.com/track/0uA5fEE0w1DaTDMgWE9QD2
141,"Mad Love","Sean Paul",3051,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
142,"More Than You Know","Axwell /\ Ingrosso",3038,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
143,"Me Niego",Reik,3027,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
144,Envolvimento,"MC Loma e As Gêmeas Lacração",3012,https://open.spotify.com/track/1Wolb8MRcXR2IMMaELTRpE
145,"Go Flex","Post Malone",2980,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
146,"Sorry Not Sorry","Demi Lovato",2965,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
147,"R.I.P Holly Hood","Holly Hood",2950,https://open.spotify.com/track/2eMDFmOQ4mWJoI6YcKYNOy
148,Protagonista,Dillaz,2948,https://open.spotify.com/track/4JIjgTMy0SnBLbYQ9NYaAx
149,Cheguei,Ludmilla,2946,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
150,Mama,"Jonas Blue",2943,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
151,"Do I Wanna Know?","Arctic Monkeys",2918,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
152,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2897,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
153,"You Owe Me","The Chainsmokers",2894,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel
154,"Indica Badu",Logic,2880,https://open.spotify.com/track/0jqBo5RYn008f4ZY8kPewW
155,"Deixa Ela Beijar","Matheus & Kauan",2861,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
156,"BUTTERFLY EFFECT","Travis Scott",2858,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
157,"Pensa Bem",D.A.M.A.,2852,https://open.spotify.com/track/0XyANbbLC5IQt6ziGBulqW
158,"Some Time",Russ,2842,https://open.spotify.com/track/1vxkXq9ifXIGRqntjvdg3G
159,"There's Nothing Holdin' Me Back","Shawn Mendes",2841,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
