,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",26436,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",25240,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Felices los 4",Maluma,22792,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
4,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",22351,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"2U (feat. Justin Bieber)","David Guetta",19823,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
6,Attention,"Charlie Puth",18363,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,Mama,"Jonas Blue",17952,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17305,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
9,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",16330,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
10,"Friends (with BloodPop®)","Justin Bieber",16314,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
11,"New Rules","Dua Lipa",16147,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
12,"Shape of You","Ed Sheeran",14845,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
13,"XO TOUR Llif3","Lil Uzi Vert",14631,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
14,"Strip That Down","Liam Payne",14054,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
15,"There's Nothing Holdin' Me Back","Shawn Mendes",13853,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
16,Thunder,"Imagine Dragons",13628,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
17,"Despacito - Remix","Luis Fonsi",12992,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
18,Congratulations,"Post Malone",12914,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
19,"No Promises (feat. Demi Lovato)","Cheat Codes",12744,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
20,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",12369,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
21,"There for You","Martin Garrix",12109,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
22,"Sorry Not Sorry","Demi Lovato",11943,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
