,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",29665,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",22252,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Salto Alto",Piruka,21594,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
4,"Dusk Till Dawn - Radio Edit",ZAYN,19211,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
5,"New Rules","Dua Lipa",19090,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,"Não Faz Isso",Piruka,18861,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
7,"Gucci Gang","Lil Pump",17242,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
8,"Too Good At Goodbyes","Sam Smith",17195,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
9,"Échame La Culpa","Luis Fonsi",16534,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
10,Wolves,"Selena Gomez",15954,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
11,Silence,Marshmello,15837,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"What Lovers Do (feat. SZA)","Maroon 5",15397,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
13,Perfect,"Ed Sheeran",15068,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,1-800-273-8255,Logic,15007,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
15,Unforgettable,"French Montana",14286,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
16,"Me Rehúso","Danny Ocean",13387,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
17,"I Fall Apart","Post Malone",12693,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
18,Congratulations,"Post Malone",12552,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
19,Aleluia,"Wet Bed Gang",12384,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
20,"XO TOUR Llif3","Lil Uzi Vert",12156,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
21,"Let You Down",NF,11898,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
22,"Feel It Still","Portugal. The Man",11541,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
23,"Jocelyn Flores",XXXTENTACION,11088,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
24,Thunder,"Imagine Dragons",10581,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
25,"Mi Gente","J Balvin",10569,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
26,"How Long","Charlie Puth",10470,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
